doc_id,date,tip,period,canonical,label,count,max_score
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,republicii moldova,țară,7,0.968
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,r. moldova,țară,7,0.971
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,3,0.812
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.718
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,românia,țară,1,0.91
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,republicii moldova,țară,2,0.951
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,r. moldova,țară,1,0.95
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,2,0.94
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.707
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,românia,țară,4,0.981
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,republicii moldova,țară,6,0.968
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,r. moldova,țară,5,0.972
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,3,0.904
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.795
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,agenție europeană,instituție internațională,1,0.527
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,domnul președinte,persoană politică,1,0.668
2025-06-11_editie-speciala-nicusor-dan-prezinta-prioritatile-partidelor,2025-06-11,video-transcript,2025Q3 deficit + reforma economică,primului ministru,persoană politică,1,0.462
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,bolojan,persoană politică,1,0.932
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,româniei,țară,2,0.961
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,guvernul,instituție națională,2,0.618
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,partidele,partid politic,1,0.501
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,românia,țară,1,0.907
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,guvernului,instituție națională,1,0.475
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,ilie boroan,persoană politică,1,0.81
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,consiliului județean,instituție națională,1,0.575
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,comisiei europene,instituție internațională,1,0.894
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,1,0.791
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,csat,instituție internațională,1,0.514
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,republicii moldova,țară,2,0.971
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,r. moldova,țară,1,0.932
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,românia,țară,3,0.956
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,româniei,țară,1,0.888
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,rusiei,țară,1,0.916
2025-06-26_nicusor-dan-declaratie-de-la-summitul-nato-digi24v-stiriledi,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,rusiei,țară,1,0.869
2025-06-26_nicusor-dan-declaratie-de-la-summitul-nato-digi24v-stiriledi,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,ucraina,țară,1,0.855
2025-06-26_nicusor-dan-declaratie-de-la-summitul-nato-digi24v-stiriledi,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,românia,țară,3,0.98
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,românia,țară,29,0.986
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ocde,instituție internațională,2,0.68
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,româniei,țară,5,0.952
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,administrația prezidențială,instituție națională,2,0.616
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,comisiei,instituție națională,1,0.52
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,comisia,instituție națională,1,0.497
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,clasei politice,persoană politică,1,0.477
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ce,instituție națională,1,0.781
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,parlament,instituție națională,4,0.839
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,germania,țară,3,0.982
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,președintele stein,persoană politică,1,0.744
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,cancelarul merț,persoană politică,1,0.789
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,austria,țară,2,0.971
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,președintele vaner bellen,persoană politică,1,0.554
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,cancelarul stocker,persoană politică,1,0.761
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,comisiei europene,instituție națională,1,0.559
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,măruca,persoană politică,1,0.464
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,florin talpe,persoană politică,1,0.81
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,bogdan micu,persoană politică,1,0.88
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,autoritatea electorală,instituție națională,2,0.617
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,măriuca și florin talpeș,persoană politică,1,0.554
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,dan ostahie,persoană politică,1,0.864
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,aurel iancu,persoană politică,1,0.868
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ana maria mihai,persoană politică,1,0.911
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,partidele pro occidentale,partid politic,1,0.513
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ministra de externe,persoană politică,1,0.577
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,primului ministru,persoană politică,1,0.499
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ce,instituție internațională,1,0.674
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,csm ul,instituție națională,1,0.572
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,csm,instituție națională,1,0.667
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,președintele,persoană politică,3,0.878
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,președintelui,persoană politică,1,0.88
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,curtea constituțională,instituție națională,5,0.849
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,statul român,instituție națională,2,0.501
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,curții constituționale,instituție națională,1,0.534
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,patru partide,partid politic,1,0.474
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,administrației prezidențiale,instituție națională,1,0.563
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,sua,țară,1,0.781
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,pnr,partid politic,1,0.666
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,pnrr,partid politic,1,0.763
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,lia savonea,persoană politică,1,0.887
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,nato,instituție internațională,1,0.712
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,consiliul european,instituție internațională,1,0.657
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ministrul apărării,persoană politică,2,0.801
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ministrul economiei,persoană politică,2,0.753
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ministerului de externe,instituție națională,1,0.457
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,parchetului,instituție națională,2,0.601
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,țara noastră,țară,1,0.802
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,statului român,instituție națională,1,0.523
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,partidul social democrat,partid politic,2,0.991
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,președinte,persoană politică,1,0.877
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,usr,partid politic,1,0.956
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ministrul de externe,persoană politică,1,0.484
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ucraina,țară,2,0.962
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.911
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,dna,instituție națională,1,0.544
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,partide,partid politic,4,0.571
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,partidelor,partid politic,1,0.466
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,csat,instituție națională,3,0.67
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,sri,instituție națională,1,0.587
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,anaf,instituție națională,1,0.6
2025-07-14_nicusor-dan-despre-cresterea-tva-digi24-stiriledigi24,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,comisiei,instituție națională,1,0.652
2025-07-14_nicusor-dan-despre-cresterea-tva-digi24-stiriledigi24,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,românia,țară,1,0.858
2025-07-14_nicusor-dan-despre-cresterea-tva-digi24-stiriledigi24,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,comisia,instituție națională,1,0.569
2025-07-14_nicusor-dan-despre-introducerea-femicidului-in-legislatia-ro,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,statul român,instituție națională,1,0.798
2025-07-14_nicusor-dan-despre-introducerea-femicidului-in-legislatia-ro,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,statului român,instituție națională,1,0.785
2025-07-14_nicusor-dan-despre-primele-de-pensionare-de-la-ccr-si-pensii,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,curtea constituțională,instituție națională,1,0.669
2025-07-14_nicusor-dan-despre-primele-de-pensionare-de-la-ccr-si-pensii,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,parlamentul,instituție națională,1,0.478
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,2,0.962
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,nicușor dan,persoană politică,1,0.894
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,ucraina,țară,2,0.971
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,rusiei,țară,1,0.787
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,românia,țară,1,0.867
2025-07-15_nicusor-dan-masura-cresterii-tva-putea-sa-nu-fie-luata,2025-07-15,video-transcript,2025Q3 deficit + reforma economică,românia,țară,2,0.99
2025-07-16_nicusor-dan-despre-femicid-digi24-stiriledigi24,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,ministerul afacerilor interne,instituție națională,1,0.716
2025-07-16_nicusor-dan-despre-femicid-digi24-stiriledigi24,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,statul român,instituție națională,2,0.868
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,statului român,țară,1,0.55
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,statului român,instituție națională,1,0.587
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,ministerul afacerilor interne,instituție națională,2,0.888
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,statul român,țară,2,0.73
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,statul român,instituție națională,2,0.688
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,ministerului afacerilor interne,instituție națională,2,0.877
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,președintele stein,persoană politică,1,0.635
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,românia,țară,8,0.976
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,germania,țară,5,0.991
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,româniei,țară,1,0.936
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ocde,instituție internațională,1,0.623
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ucraina,țară,3,0.866
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ucrainei,țară,2,0.864
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,2,0.934
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,republicii moldova,țară,2,0.947
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,nato,instituție internațională,1,0.473
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,4,0.708
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,cancelarului merț,persoană politică,1,0.785
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,uniunii europene,instituție internațională,1,0.689
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,rusiei,țară,2,0.77
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,statelor unite,țară,1,0.488
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,cancelarul mers,persoană politică,1,0.728
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,țările membre ale uniunii europene,instituție internațională,1,0.637
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.865
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,1,0.839
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,nato,instituție internațională,1,0.776
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,germania,țară,1,0.94
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,premierul,persoană politică,1,0.716
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,primar,persoană politică,1,0.519
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,guvernul,instituție națională,2,0.514
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,românia,țară,3,0.967
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,sua,țară,4,0.962
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,rusiei,țară,1,0.704
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,ucraina,țară,1,0.685
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,statul român,țară,1,0.578
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,curtea constituțională,instituție națională,3,0.83
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,curții constituționale,instituție națională,1,0.495
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,partidele politice,partid politic,1,0.785
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,românia,țară,2,0.914
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,nato,instituție internațională,2,0.924
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,uniunii europene,instituție internațională,1,0.802
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,ue,instituție internațională,1,0.88
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,uk,țară,1,0.928
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,rusia,țară,1,0.528
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,marii britanii,țară,1,0.763
2025-07-30_nicusor-dan-propune-reguli-noi-privind-cererile-de-pensionar,2025-07-30,video-transcript,2025Q3 deficit + reforma economică,csm,instituție națională,8,0.702
2025-07-30_nicusor-dan-propune-reguli-noi-privind-cererile-de-pensionar,2025-07-30,video-transcript,2025Q3 deficit + reforma economică,președintele,persoană politică,4,0.58
2025-07-30_nicusor-dan-propune-reguli-noi-privind-cererile-de-pensionar,2025-07-30,video-transcript,2025Q3 deficit + reforma economică,președintelui,persoană politică,2,0.549
