doc_id,date,tip,canonical,label,count,max_score
2025-11-06_romania-este-mai-aparata-ca-oricand-si-pregatita-sa-si-asume,2025-11-06,facebook-post,ROMÂNIA,țară,2,0.988
2025-11-06_romania-este-mai-aparata-ca-oricand-si-pregatita-sa-si-asume,2025-11-06,facebook-post,NATO,instituție internațională,2,0.729
2025-11-06_romania-este-mai-aparata-ca-oricand-si-pregatita-sa-si-asume,2025-11-06,facebook-post,RUSIA,țară,2,0.907
2025-11-07_competitivitate-si-crestere-economica-acestea-sunt-doua-cuvi,2025-11-07,facebook-post,ROMÂNIA,țară,2,0.952
2025-11-07_in-semn-de-profund-respect-si-consideratie-pentru-memoria-ul,2025-11-07,facebook-post,ROMÂNIA,țară,1,0.932
2025-11-09_astazi-odata-cu-repatrierea-ramasitelor-pamantesti-ale-ultim,2025-11-09,facebook-post,ROMÂNIA,țară,3,0.847
2025-11-09_astazi-odata-cu-repatrierea-ramasitelor-pamantesti-ale-ultim,2025-11-09,facebook-post,R. MOLDOVA,țară,1,0.538
2025-11-10_am-semnat-sesizarea-catre-curtea-constitutionala-in-legatura,2025-11-10,facebook-post,ROMÂNIA,țară,3,0.968
2025-11-10_am-semnat-sesizarea-catre-curtea-constitutionala-in-legatura,2025-11-10,facebook-post,UE,instituție internațională,2,0.859
2025-11-10_romania-are-toate-datele-pentru-a-deveni-un-hub-de-inovatie,2025-11-10,facebook-post,ROMÂNIA,țară,4,0.99
2025-11-10_romania-are-toate-datele-pentru-a-deveni-un-hub-de-inovatie,2025-11-10,facebook-post,GERMANIA,țară,2,0.992
2025-11-11_in-urma-cu-trei-decenii-trecea-la-cele-vesnice-marele-om-pol,2025-11-11,facebook-post,ROMÂNIA,țară,1,0.887
2025-11-12_am-pus-astazi-in-dezbatere-strategia-nationala-de-aparare-ce,2025-11-12,facebook-post,ROMÂNIA,țară,3,0.957
2025-11-12_am-pus-astazi-in-dezbatere-strategia-nationala-de-aparare-ce,2025-11-12,facebook-post,RUSIA,țară,1,0.747
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,ROMÂNIA,țară,3,0.965
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,BULGARIA,țară,1,0.974
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,FRANȚA,țară,2,0.985
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,ITALIA,țară,1,0.977
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,POLONIA,țară,1,0.974
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,RUSIA,țară,1,0.553
2025-11-13_astazi-s-a-incheiat-la-baza-militara-de-la-cincu-exercitiulu,2025-11-13,facebook-post,NATO,instituție internațională,3,0.979
2025-11-13_l-am-primit-astazi-la-palatul-cotroceni-in-prima-sa-vizita-e,2025-11-13,facebook-post,R. MOLDOVA,țară,3,0.942
2025-11-13_l-am-primit-astazi-la-palatul-cotroceni-in-prima-sa-vizita-e,2025-11-13,facebook-post,ROMÂNIA,țară,1,0.932
2025-11-13_l-am-primit-astazi-la-palatul-cotroceni-in-prima-sa-vizita-e,2025-11-13,facebook-post,UE,instituție internațională,1,0.603
2025-11-17_l-am-primit-astazi-la-palatul-cotroceni-pe-enrico-letta-fost,2025-11-17,facebook-post,ITALIA,țară,1,0.937
2025-11-17_l-am-primit-astazi-la-palatul-cotroceni-pe-enrico-letta-fost,2025-11-17,facebook-post,ROMÂNIA,țară,3,0.968
2025-11-17_l-am-primit-astazi-la-palatul-cotroceni-pe-enrico-letta-fost,2025-11-17,facebook-post,CHINA,țară,1,0.512
2025-11-18_am-avut-astazi-o-discutie-cu-fatih-birol-presedintele-agenti,2025-11-18,facebook-post,ROMÂNIA,țară,4,0.962
2025-11-18_am-avut-astazi-o-discutie-cu-fatih-birol-presedintele-agenti,2025-11-18,facebook-post,OCDE,instituție internațională,2,0.718
2025-11-18_ne-a-parasit-dumitru-lupescu-era-presedinte-de-asociatie-de,2025-11-18,facebook-post,USR,partid politic,1,0.97
2025-11-18_ne-a-parasit-dumitru-lupescu-era-presedinte-de-asociatie-de,2025-11-18,facebook-post,ROMÂNIA,țară,1,0.574
2025-11-19_am-sesizat-curtea-constitutionala-in-legatura-cu-legea-de-ap,2025-11-19,facebook-post,CCR,instituție națională,1,0.662
2025-11-20_romania-a-facut-inca-un-pas-decisiv-spre-aderarea-la-ocde-am,2025-11-20,facebook-post,ROMÂNIA,țară,3,0.975
2025-11-20_romania-a-facut-inca-un-pas-decisiv-spre-aderarea-la-ocde-am,2025-11-20,facebook-post,OCDE,instituție internațională,5,0.925
2025-11-21_am-avut-astazi-la-palatul-cotroceni-o-discutie-importanta-cu,2025-11-21,facebook-post,ROMÂNIA,țară,2,0.932
2025-11-21_romania-are-in-acest-moment-maturitatea-si-expertiza-pentru,2025-11-21,facebook-post,ROMÂNIA,țară,2,0.988
2025-11-21_romania-are-in-acest-moment-maturitatea-si-expertiza-pentru,2025-11-21,facebook-post,R. MOLDOVA,țară,1,0.648
2025-11-21_romania-are-in-acest-moment-maturitatea-si-expertiza-pentru,2025-11-21,facebook-post,UCRAINA,țară,1,0.71
2025-11-25_a-fost-o-onoare-sa-gazduiesc-astazi-la-palatul-cotroceni-sum,2025-11-25,facebook-post,ROMÂNIA,țară,2,0.968
2025-11-26_parlamentul-romaniei-a-votat-astazi-strategia-nationala-de-a,2025-11-26,facebook-post,ROMÂNIA,țară,1,0.596
2025-12-01_cu-prilejul-zilei-nationale-a-romaniei-l-am-decorat-pe-veter,2025-12-01,facebook-post,ROMÂNIA,țară,4,0.941
2025-12-01_ziua-nationala-este-inainte-de-toate-o-sarbatoare-a-oamenilo,2025-12-01,facebook-post,ROMÂNIA,țară,2,0.979
2025-12-02_am-promulgat-recent-legea-pentru-modificarea-statutului-depu,2025-12-02,facebook-post,OCDE,instituție internațională,2,0.965
2025-12-02_am-promulgat-recent-legea-pentru-modificarea-statutului-depu,2025-12-02,facebook-post,ROMÂNIA,țară,2,0.952
2025-12-02_am-promulgat-recent-legea-pentru-modificarea-statutului-depu,2025-12-02,facebook-post,CCR,instituție națională,1,0.548
2025-12-03_astazi-am-avut-o-discutie-substantiala-cu-ambasadorii-statel,2025-12-03,facebook-post,ROMÂNIA,țară,3,0.95
2025-12-04_am-avut-astazi-onoarea-sa-l-felicit-pe-domnul-victor-rebengi,2025-12-04,facebook-post,ROMÂNIA,țară,3,0.963
2025-12-04_am-transmis-parlamentului-cererea-de-reexaminare-a-legii-car,2025-12-04,facebook-post,STATUL ROMÂN,instituție națională,1,0.509
2025-12-04_am-transmis-parlamentului-cererea-de-reexaminare-a-legii-car,2025-12-04,facebook-post,ROMÂNIA,țară,1,0.95
2025-12-08_felicitari-si-succes-alesilor-locali-confirmati-prin-votul-d,2025-12-08,facebook-post,CIUCU,persoană politică,1,0.859
2025-12-09_a-fost-o-reala-placere-sa-il-intalnesc-pe-presedintele-repub,2025-12-09,facebook-post,MACRON,persoană politică,1,0.966
2025-12-09_a-fost-o-reala-placere-sa-il-intalnesc-pe-presedintele-repub,2025-12-09,facebook-post,ROMÂNIA,țară,3,0.962
2025-12-09_a-fost-o-reala-placere-sa-il-intalnesc-pe-presedintele-repub,2025-12-09,facebook-post,FRANȚA,țară,4,0.972
2025-12-09_am-avut-in-franta-o-intalnire-cu-reprezentantii-companiilor,2025-12-09,facebook-post,FRANȚA,țară,2,0.975
2025-12-09_am-avut-in-franta-o-intalnire-cu-reprezentantii-companiilor,2025-12-09,facebook-post,ROMÂNIA,țară,4,0.976
2025-12-09_am-avut-o-excelenta-intrevedere-cu-primarul-parisului-anne-h,2025-12-09,facebook-post,FRANȚA,țară,2,0.91
2025-12-09_am-avut-o-excelenta-intrevedere-cu-primarul-parisului-anne-h,2025-12-09,facebook-post,RUSIA,țară,1,0.683
2025-12-15_plec-la-summitul-de-la-helsinki-dar-iau-cu-mine-ingrijoraril,2025-12-15,facebook-post,ROMÂNIA,țară,1,0.972
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,RUSIA,țară,1,0.689
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,UE,instituție internațională,2,0.648
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,NATO,instituție internațională,2,0.782
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,ROMÂNIA,țară,1,0.93
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,UCRAINA,țară,1,0.72
2025-12-16_actiunile-rusiei-reprezinta-o-amenintare-majora-pentru-regiu,2025-12-16,facebook-post,R. MOLDOVA,țară,2,0.945
2025-12-16_am-trimis-curtii-constitutionale-o-sesizare-de-neconstitutio,2025-12-16,facebook-post,ROMÂNIA,țară,2,0.94
2025-12-16_am-trimis-curtii-constitutionale-o-sesizare-de-neconstitutio,2025-12-16,facebook-post,UE,instituție internațională,1,0.533
2025-12-16_foarte-utile-si-aplicate-discutiile-pe-care-le-am-purtat-cu,2025-12-16,facebook-post,UE,instituție internațională,1,0.595
2025-12-16_foarte-utile-si-aplicate-discutiile-pe-care-le-am-purtat-cu,2025-12-16,facebook-post,ROMÂNIA,țară,1,0.625
2025-12-17_la-londra-intr-unul-dintre-cele-mai-competitive-ecosisteme-e,2025-12-17,facebook-post,UK,țară,2,0.977
2025-12-17_la-londra-intr-unul-dintre-cele-mai-competitive-ecosisteme-e,2025-12-17,facebook-post,ROMÂNIA,țară,3,0.934
2025-12-17_o-intalnire-extraordinar-de-buna-si-calda-cu-comunitatea-de,2025-12-17,facebook-post,ROMÂNIA,țară,1,0.647
2025-12-18_a-inceput-ultima-reuniune-a-consiliului-european-din-acest-a,2025-12-18,facebook-post,UE,instituție internațională,1,0.452
2025-12-18_a-inceput-ultima-reuniune-a-consiliului-european-din-acest-a,2025-12-18,facebook-post,ROMÂNIA,țară,1,0.97
2025-12-18_dialog-cu-antreprenorii-romani-si-britanici-intalniri-cu-oam,2025-12-18,facebook-post,ROMÂNIA,țară,1,0.952
2025-12-19_am-incheiat-turneul-european-cu-ultimul-consiliu-din-acest-a,2025-12-19,facebook-post,ROMÂNIA,țară,1,0.889
2025-12-19_am-incheiat-turneul-european-cu-ultimul-consiliu-din-acest-a,2025-12-19,facebook-post,UCRAINA,țară,1,0.806
2025-12-20_curtea-constitutionala-a-decis-recent-o-schimbare-esentiala,2025-12-20,facebook-post,CCR,instituție națională,3,0.941
2025-12-20_curtea-constitutionala-a-decis-recent-o-schimbare-esentiala,2025-12-20,facebook-post,ROMÂNIA,țară,1,0.595
2025-12-21_libertate-acesta-a-fost-strigatul-limpede-al-natiunii-romane,2025-12-21,facebook-post,ROMÂNIA,țară,4,0.953
2025-12-21_voi-initia-in-ianuarie-imediat-dupa-sarbatori-un-referendum,2025-12-21,facebook-post,CSM,instituție națională,2,0.583
2025-12-26_in-cadrul-vizitelor-externe-din-ultimele-saptamani-am-avut-b,2025-12-26,facebook-post,ROMÂNIA,țară,3,0.958
2025-12-26_o-intalnire-speciala-la-paris-cu-un-regizor-si-scenarist-de,2025-12-26,facebook-post,ROMÂNIA,țară,1,0.973
2025-12-27_l-am-revazut-cu-mare-emotie-la-paris-pe-profesorul-emerit-la,2025-12-27,facebook-post,FRANȚA,țară,1,0.914
2025-12-27_pe-fiul-marelui-ion-ratiu-nicolae-ratiu-l-am-revazut-la-lond,2025-12-27,facebook-post,UK,țară,1,0.953
2025-12-28_a-fost-o-veritabila-placere-sa-il-revad-la-londra-pe-sir-geo,2025-12-28,facebook-post,UK,țară,1,0.956
2026-01-01_2025-a-fost-un-an-al-provocarilor-dar-si-al-curajului-de-a-n,2026-01-01,facebook-post,ROMÂNIA,țară,1,0.945
2026-01-04_am-sperat-pana-in-ultima-clipa-intr-un-deznodamant-diferit-i,2026-01-04,facebook-post,ROMÂNIA,țară,1,0.963
2026-01-08_puteti-asculta-inregistrarea-convorbirii-dintre-pilotul-roma,2026-01-08,facebook-post,ROMÂNIA,țară,1,0.589
2026-01-09_romania-a-votat-in-favoarea-acordului-comercial-dintre-uniun,2026-01-09,facebook-post,ROMÂNIA,țară,8,0.982
2026-01-09_romania-a-votat-in-favoarea-acordului-comercial-dintre-uniun,2026-01-09,facebook-post,UE,instituție internațională,5,0.794
2026-01-09_romania-a-votat-in-favoarea-acordului-comercial-dintre-uniun,2026-01-09,facebook-post,COMISIA EUROPEANĂ,instituție internațională,1,0.727
2026-01-13_parteneriatul-strategic-dintre-romania-si-statele-unite-ale,2026-01-13,facebook-post,ROMÂNIA,țară,3,0.975
2026-01-13_parteneriatul-strategic-dintre-romania-si-statele-unite-ale,2026-01-13,facebook-post,SUA,țară,2,0.942
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,ROMÂNIA,țară,8,0.983
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,SUA,țară,3,0.862
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,UE,instituție internațională,2,0.707
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,R. MOLDOVA,țară,1,0.693
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,TRUMP,persoană politică,1,0.955
2026-01-15_reuniunea-anuala-cu-sefii-misiunilor-diplomatice-acreditati,2026-01-15,facebook-post,OCDE,instituție internațională,2,0.869
2026-01-15_ziua-culturii-nationale-ne-reaminteste-ca-identitatea-romani,2026-01-15,facebook-post,ROMÂNIA,țară,1,0.946
2026-01-15_ziua-culturii-nationale-ne-reaminteste-ca-identitatea-romani,2026-01-15,facebook-post,ADMINISTRAȚIA PREZIDENȚIALĂ,instituție națională,1,0.836
2026-01-16_decizia-comisiei-europene-de-a-aproba-aplicatia-romaniei-pen,2026-01-16,facebook-post,ROMÂNIA,țară,3,0.952
2026-01-16_decizia-comisiei-europene-de-a-aproba-aplicatia-romaniei-pen,2026-01-16,facebook-post,UE,instituție internațională,1,0.458
2026-01-19_l-am-primit-astazi-la-palatul-cotroceni-pe-generalul-alexus,2026-01-19,facebook-post,ROMÂNIA,țară,6,0.962
2026-01-19_l-am-primit-astazi-la-palatul-cotroceni-pe-generalul-alexus,2026-01-19,facebook-post,SUA,țară,1,0.852
2026-01-19_l-am-primit-astazi-la-palatul-cotroceni-pe-generalul-alexus,2026-01-19,facebook-post,NATO,instituție internațională,1,0.73
2026-01-23_relatia-transatlantica-are-o-istorie-care-a-adus-stabilitate,2026-01-23,facebook-post,ROMÂNIA,țară,2,0.915
2026-01-23_relatia-transatlantica-are-o-istorie-care-a-adus-stabilitate,2026-01-23,facebook-post,SUA,țară,2,0.958
2026-01-23_relatia-transatlantica-are-o-istorie-care-a-adus-stabilitate,2026-01-23,facebook-post,UCRAINA,țară,1,0.906
2026-01-23_relatia-transatlantica-are-o-istorie-care-a-adus-stabilitate,2026-01-23,facebook-post,TRUMP,persoană politică,1,0.923
2026-01-23_relatia-transatlantica-are-o-istorie-care-a-adus-stabilitate,2026-01-23,facebook-post,UE,instituție internațională,1,0.654
2026-01-24_am-ales-sa-fiu-astazi-atat-la-iasi-cat-si-la-focsani-pentru,2026-01-24,facebook-post,ROMÂNIA,țară,6,0.987
2026-01-24_la-implinirea-a-160-de-ani-de-la-infiintare-am-acordat-coleg,2026-01-24,facebook-post,ROMÂNIA,țară,1,0.956
2026-01-24_traim-momente-complicate-dar-intr-o-zi-de-sarbatoare-cred-ca,2026-01-24,facebook-post,ROMÂNIA,țară,2,0.969
2026-01-26_ziua-internationala-de-comemorare-a-victimelor-holocaustului,2026-01-26,facebook-post,ROMÂNIA,țară,1,0.974
2026-02-04_am-avut-astazi-o-convorbire-consistenta-cu-antonio-costa-pre,2026-02-04,facebook-post,ROMÂNIA,țară,3,0.967
2026-02-04_am-avut-astazi-o-convorbire-consistenta-cu-antonio-costa-pre,2026-02-04,facebook-post,UE,instituție internațională,2,0.559
2026-02-04_romania-nu-este-subiectul-raportului-preliminar-al-comitetul,2026-02-04,facebook-post,ROMÂNIA,țară,5,0.983
2026-02-04_romania-nu-este-subiectul-raportului-preliminar-al-comitetul,2026-02-04,facebook-post,NATO,țară,1,0.846
2026-02-04_romania-nu-este-subiectul-raportului-preliminar-al-comitetul,2026-02-04,facebook-post,UE,instituție internațională,1,0.618
2026-02-05_exercitiile-militare-desfasurate-in-ultimele-zile-la-smardan,2026-02-05,facebook-post,ROMÂNIA,țară,1,0.885
2026-02-05_exercitiile-militare-desfasurate-in-ultimele-zile-la-smardan,2026-02-05,facebook-post,SUA,țară,1,0.843
2026-02-05_exercitiile-militare-desfasurate-in-ultimele-zile-la-smardan,2026-02-05,facebook-post,NATO,instituție internațională,2,0.83
2026-02-08_am-primit-invitatia-de-a-participa-la-prima-reuniune-a-consi,2026-02-08,facebook-post,ROMÂNIA,țară,4,0.979
2026-02-08_am-primit-invitatia-de-a-participa-la-prima-reuniune-a-consi,2026-02-08,facebook-post,SUA,țară,1,0.658
2026-02-11_am-avut-ieri-o-discutie-cu-liderii-marilor-companii-american,2026-02-11,facebook-post,ROMÂNIA,țară,3,0.979
2026-02-12_o-importanta-dezbatere-la-care-particip-astazi-in-belgia-ala,2026-02-12,facebook-post,UE,instituție internațională,1,0.587
2026-02-12_o-importanta-dezbatere-la-care-particip-astazi-in-belgia-ala,2026-02-12,facebook-post,SUA,țară,2,0.682
2026-02-12_o-importanta-dezbatere-la-care-particip-astazi-in-belgia-ala,2026-02-12,facebook-post,ROMÂNIA,țară,2,0.925
2026-02-13_va-invit-sa-privim-cu-echilibru-datele-publicate-azi-de-ins,2026-02-13,facebook-post,ROMÂNIA,țară,3,0.984
2026-02-15_voi-participa-s-pt-mana-viitoare-la-prima-reuniune-a-consili,2026-02-15,facebook-post,TRUMP,persoană politică,1,0.95
2026-02-15_voi-participa-s-pt-mana-viitoare-la-prima-reuniune-a-consili,2026-02-15,facebook-post,ROMÂNIA,țară,2,0.975
2026-02-15_voi-participa-s-pt-mana-viitoare-la-prima-reuniune-a-consili,2026-02-15,facebook-post,SUA,țară,1,0.93
2026-02-19_am-avut-o-interventie-astazi-la-washington-in-cadrul-reuniun,2026-02-19,facebook-post,TRUMP,persoană politică,1,0.947
2026-02-19_am-avut-o-interventie-astazi-la-washington-in-cadrul-reuniun,2026-02-19,facebook-post,ROMÂNIA,țară,3,0.969
2026-02-19_am-avut-o-interventie-astazi-la-washington-in-cadrul-reuniun,2026-02-19,facebook-post,SUA,țară,2,0.864
2026-02-19_am-avut-o-interventie-astazi-la-washington-in-cadrul-reuniun,2026-02-19,facebook-post,UE,instituție internațională,1,0.735
2026-02-20_pacea-si-securitatea-sunt-temelia-unei-tari-prospere-pentru,2026-02-20,facebook-post,SUA,țară,2,0.91
2026-02-20_pacea-si-securitatea-sunt-temelia-unei-tari-prospere-pentru,2026-02-20,facebook-post,ROMÂNIA,țară,2,0.975
2026-02-20_pacea-si-securitatea-sunt-temelia-unei-tari-prospere-pentru,2026-02-20,facebook-post,UE,instituție internațională,1,0.547
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,2026-02-24,facebook-post,BOLOJAN,persoană politică,1,0.924
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,2026-02-24,facebook-post,RUSIA,țară,1,0.957
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,2026-02-24,facebook-post,UCRAINA,țară,1,0.965
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,2026-02-24,facebook-post,ROMÂNIA,țară,2,0.993
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,2026-02-24,facebook-post,R. MOLDOVA,țară,1,0.784
2026-02-24_in-urma-cu-patru-ani-unul-dintre-cele-mai-teribile-scenarii,2026-02-24,facebook-post,RUSIA,țară,2,0.925
2026-02-24_in-urma-cu-patru-ani-unul-dintre-cele-mai-teribile-scenarii,2026-02-24,facebook-post,UCRAINA,țară,5,0.98
2026-02-24_in-urma-cu-patru-ani-unul-dintre-cele-mai-teribile-scenarii,2026-02-24,facebook-post,ROMÂNIA,țară,1,0.834
2026-02-24_in-urma-cu-patru-ani-unul-dintre-cele-mai-teribile-scenarii,2026-02-24,facebook-post,UE,instituție internațională,1,0.508
2026-02-27_referitor-la-informatia-privind-plangerea-penala-a-aep-in-le,2026-02-27,facebook-post,GEORGESCU,persoană politică,1,0.766
2026-03-01_romania-este-in-deplina-siguranta-si-nu-se-afla-sub-niciun-f,2026-03-01,facebook-post,ROMÂNIA,țară,2,0.988
2026-03-03_m-am-bucurat-sa-l-primesc-astazi-la-palatul-cotroceni-pe-dar,2026-03-03,facebook-post,ROMÂNIA,țară,1,0.89
2026-03-05_am-avut-astazi-un-dialog-substantial-cu-premierul-polonez-do,2026-03-05,facebook-post,ROMÂNIA,țară,1,0.914
2026-03-05_am-avut-astazi-un-dialog-substantial-cu-premierul-polonez-do,2026-03-05,facebook-post,POLONIA,țară,1,0.928
2026-03-05_am-avut-astazi-un-dialog-substantial-cu-premierul-polonez-do,2026-03-05,facebook-post,UCRAINA,țară,1,0.841
2026-03-05_am-avut-astazi-un-dialog-substantial-cu-premierul-polonez-do,2026-03-05,facebook-post,R. MOLDOVA,țară,1,0.923
2026-03-05_am-raspuns-cu-placere-invitatiei-presedintelui-karol-nawrock,2026-03-05,facebook-post,POLONIA,țară,5,0.989
2026-03-05_am-raspuns-cu-placere-invitatiei-presedintelui-karol-nawrock,2026-03-05,facebook-post,ROMÂNIA,țară,3,0.97
2026-03-05_am-raspuns-cu-placere-invitatiei-presedintelui-karol-nawrock,2026-03-05,facebook-post,NATO,instituție internațională,2,0.965
2026-03-05_am-raspuns-cu-placere-invitatiei-presedintelui-karol-nawrock,2026-03-05,facebook-post,UE,instituție internațională,1,0.927
2026-03-06_pe-5-martie-cu-ocazia-zilei-solidaritatii-romano-polone-sarb,2026-03-06,facebook-post,POLONIA,țară,2,0.992
2026-03-06_pe-5-martie-cu-ocazia-zilei-solidaritatii-romano-polone-sarb,2026-03-06,facebook-post,ROMÂNIA,țară,1,0.969
2026-03-08_la-multi-ani-tuturor-doamnelor-si-domnisoarelor-de-ziua-inte,2026-03-08,facebook-post,ROMÂNIA,țară,1,0.96
2026-03-09_am-avut-astazi-o-convorbire-cu-antonio-costa-presedintele-co,2026-03-09,facebook-post,ROMÂNIA,țară,3,0.935
2026-03-09_am-avut-astazi-o-convorbire-cu-antonio-costa-presedintele-co,2026-03-09,facebook-post,UE,instituție internațională,1,0.456
2026-03-10_am-avut-in-aceasta-seara-un-dialog-aplicat-cu-liderii-europe,2026-03-10,facebook-post,UE,instituție internațională,1,0.708
2026-03-11_am-convocat-astazi-sedinta-csat-pentru-analiza-evolutiei-sit,2026-03-11,facebook-post,ROMÂNIA,țară,6,0.988
2026-03-11_am-convocat-astazi-sedinta-csat-pentru-analiza-evolutiei-sit,2026-03-11,facebook-post,SUA,țară,2,0.932
2026-03-12_am-semnat-astazi-cu-presedintele-zelenski-doua-documente-ofi,2026-03-12,facebook-post,ZELENSKI,persoană politică,1,0.628
2026-03-12_am-semnat-astazi-cu-presedintele-zelenski-doua-documente-ofi,2026-03-12,facebook-post,ROMÂNIA,țară,4,0.989
2026-03-12_am-semnat-astazi-cu-presedintele-zelenski-doua-documente-ofi,2026-03-12,facebook-post,UCRAINA,țară,2,0.967
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,2026-03-12,facebook-post,ROMÂNIA,țară,5,0.988
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,2026-03-12,facebook-post,UCRAINA,țară,6,0.98
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,2026-03-12,facebook-post,UE,instituție internațională,2,0.902
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,2026-03-12,facebook-post,NATO,instituție internațională,1,0.724
2026-03-16_aderarea-romaniei-in-2026-la-organizatia-pentru-cooperare-si,2026-03-16,facebook-post,ROMÂNIA,țară,3,0.934
2026-03-16_aderarea-romaniei-in-2026-la-organizatia-pentru-cooperare-si,2026-03-16,facebook-post,OCDE,instituție internațională,3,0.898
2026-03-16_astazi-am-discutat-cu-alfred-stern-presedintele-consiliului,2026-03-16,facebook-post,ROMÂNIA,țară,4,0.955
2026-03-17_donarea-de-sange-salveaza-vieti-impreuna-prin-gesturi-simple,2026-03-17,facebook-post,ADMINISTRAȚIA PREZIDENȚIALĂ,instituție națională,1,0.747
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,ROMÂNIA,țară,4,0.952
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,NATO,instituție internațională,4,0.777
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,SUA,țară,1,0.823
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,RUTTE,persoană politică,3,0.861
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,UCRAINA,țară,1,0.551
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,2026-03-20,facebook-post,FRANȚA,țară,1,0.941
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,2026-03-20,facebook-post,GERMANIA,țară,1,0.95
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,2026-03-20,facebook-post,ITALIA,țară,1,0.947
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,2026-03-20,facebook-post,ROMÂNIA,țară,2,0.964
2026-03-20_o-onoare-si-o-bucurie-sa-ma-intalnesc-astazi-la-bruxelles-cu,2026-03-20,facebook-post,ROMÂNIA,țară,1,0.962
2026-03-21_cea-mai-mare-expozitie-din-europa-dedicata-lui-constantin-br,2026-03-21,facebook-post,GERMANIA,țară,2,0.689
2026-03-21_cea-mai-mare-expozitie-din-europa-dedicata-lui-constantin-br,2026-03-21,facebook-post,MACRON,persoană politică,1,0.906
2026-03-21_cea-mai-mare-expozitie-din-europa-dedicata-lui-constantin-br,2026-03-21,facebook-post,ROMÂNIA,țară,5,0.931
2026-03-23_francofonia-si-valorile-pe-care-le-promoveaza-fac-parte-din,2026-03-23,facebook-post,ROMÂNIA,țară,2,0.875
2026-03-26_razboiul-informational-afecteaza-si-profesia-medicala-este-u,2026-03-26,facebook-post,ROMÂNIA,țară,3,0.924
2026-03-26_razboiul-informational-afecteaza-si-profesia-medicala-este-u,2026-03-26,facebook-post,RUSIA,țară,1,0.847
2026-03-27_m-am-intalnit-astazi-la-palatul-cotroceni-cu-numan-kurtulmus,2026-03-27,facebook-post,ROMÂNIA,țară,3,0.968
2026-03-30_proiectul-european-trebuie-sa-se-concentreze-inainte-de-toat,2026-03-30,facebook-post,ROMÂNIA,țară,1,0.953
