id,label,wc,delta_to_scris_centroid,delta_to_vorbit_centroid,closer_to,pc1,pc2
2026-02-11_am-avut-ieri-o-discutie-cu-liderii-marilor-companii-american,scris,133,0.5025468998936031,0.6380369790379927,scris,-1.711249709420219,-0.7158807060605044
2026-02-12_o-importanta-dezbatere-la-care-particip-astazi-in-belgia-ala,scris,244,0.5542059497394584,0.6624622445642335,scris,-0.33429671540033684,-1.7398658542576373
2026-02-13_va-invit-sa-privim-cu-echilibru-datele-publicate-azi-de-ins,scris,215,0.5450106980138518,0.6402324320808855,scris,0.28078456721567707,-0.4175856233238615
2026-02-15_voi-participa-s-pt-mana-viitoare-la-prima-reuniune-a-consili,scris,115,0.5169533488509108,0.6753363841788814,scris,-3.9032553159778827,-1.258213646420158
2026-02-19_am-avut-o-interventie-astazi-la-washington-in-cadrul-reuniun,scris,299,0.4449361309703788,0.6098347064321061,scris,-2.7001885650112722,-1.1720185866005535
2026-02-20_pacea-si-securitatea-sunt-temelia-unei-tari-prospere-pentru,scris,95,0.45744404663802124,0.5734536672523879,scris,-1.7778932286121985,-0.5880241860044482
2026-02-24_am-avut-o-discutie-aplicat-cu-premierul-ilie-bolojan-inainte,scris,124,0.5454241721290124,0.7359712947240068,scris,-3.9850209902901517,-2.2928842950808974
2026-02-24_in-urma-cu-patru-ani-unul-dintre-cele-mai-teribile-scenarii,scris,169,0.46458879635805966,0.5669091173336843,scris,-1.201539140167289,0.7163332259099007
2026-02-27_am-promulgat-in-aceasta-dimineata-legea-privind-pensiile-mag,scris,86,0.5524803411689013,0.6559782210650651,scris,-2.0588026912570694,-2.093834993618755
2026-02-27_referitor-la-informatia-privind-plangerea-penala-a-aep-in-le,scris,217,0.6427103412461489,0.7121363497038176,scris,1.6868486803069154,-1.0609931442141203
2026-03-01_romania-este-in-deplina-siguranta-si-nu-se-afla-sub-niciun-f,scris,161,0.49468947665417723,0.6354440123082115,scris,-1.737524000271485,-0.36611603410347904
2026-03-03_m-am-bucurat-sa-l-primesc-astazi-la-palatul-cotroceni-pe-dar,scris,98,0.4759175315681559,0.5852732053548352,scris,-1.139631460881692,3.108249047819897
2026-03-05_am-avut-astazi-un-dialog-substantial-cu-premierul-polonez-do,scris,161,0.4719013517569855,0.6351284439876325,scris,-3.048813199313418,0.2468584368450583
2026-03-05_am-raspuns-cu-placere-invitatiei-presedintelui-karol-nawrock,scris,233,0.36248701915733084,0.5316017585798575,scris,-2.9133027258470956,0.5575039069302807
2026-03-06_pe-5-martie-cu-ocazia-zilei-solidaritatii-romano-polone-sarb,scris,67,0.6002451304841725,0.7382060249885491,scris,-3.9534721274533235,1.4429225933995065
2026-03-08_la-multi-ani-tuturor-doamnelor-si-domnisoarelor-de-ziua-inte,scris,121,0.5053067450646123,0.6586062730326695,scris,-1.8868844966607774,1.5048990387346626
2026-03-09_am-avut-astazi-o-convorbire-cu-antonio-costa-presedintele-co,scris,240,0.43018873115162104,0.5421394159626189,scris,-0.8411113997429223,-0.19643473787290963
2026-03-09_ziua-detinutilor-politici-anticomunisti-marcata-in-fiecare-a,scris,249,0.43943247417432346,0.5764091535700501,scris,-1.3752789655569702,1.5067837316853772
2026-03-10_am-avut-in-aceasta-seara-un-dialog-aplicat-cu-liderii-europe,scris,181,0.4538121249793668,0.5919211867163561,scris,-2.560073630062361,-1.86794742852383
2026-03-11_am-convocat-astazi-sedinta-csat-pentru-analiza-evolutiei-sit,scris,243,0.40120098003374893,0.547112263936765,scris,-2.3527200081937094,-0.49946825291129116
2026-03-12_am-semnat-astazi-cu-presedintele-zelenski-doua-documente-ofi,scris,135,0.46076605603917903,0.598629074470377,scris,-2.212328351484017,0.15945060819759688
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,scris,280,0.44077771177264696,0.549015928574105,scris,-1.4954557355391316,0.8879267617676788
2026-03-16_aderarea-romaniei-in-2026-la-organizatia-pentru-cooperare-si,scris,178,0.4659858376227144,0.6204693678391638,scris,-3.675372627627989,-0.7787103644893003
2026-03-16_astazi-am-discutat-cu-alfred-stern-presedintele-consiliului,scris,241,0.4179286956085199,0.5671413739360359,scris,-2.2750299193529995,0.1311539158653164
2026-03-17_donarea-de-sange-salveaza-vieti-impreuna-prin-gesturi-simple,scris,167,0.5255951682020032,0.6765213866355545,scris,-2.7429829344357257,-1.297959907185436
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,scris,219,0.43484999727800494,0.5533555875049154,scris,-1.7571374240378608,1.0945174543704914
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,scris,119,0.490299033347334,0.6286231022854722,scris,-2.524560251585372,-1.4550821852397853
2026-03-20_o-onoare-si-o-bucurie-sa-ma-intalnesc-astazi-la-bruxelles-cu,scris,61,0.44552286934437213,0.5521286504638475,scris,-1.7778352062773013,1.6420149647518785
2026-03-21_cea-mai-mare-expozitie-din-europa-dedicata-lui-constantin-br,scris,305,0.37019578867916025,0.5404688765425205,scris,-2.858390635445881,-0.41088332397623084
2026-03-22_am-avut-zilele-trecute-la-bruxelles-o-discutie-cu-oana-gheor,scris,112,0.4630306710948278,0.5521601528216611,scris,-0.7830511256836601,-0.787685947845226
2026-03-23_francofonia-si-valorile-pe-care-le-promoveaza-fac-parte-din,scris,207,0.38081051315665426,0.5669969559092485,scris,-3.482518548168345,0.6065641961666834
2026-03-26_razboiul-informational-afecteaza-si-profesia-medicala-este-u,scris,220,0.5019146171620398,0.5110881483182087,scris,1.6691183357793566,1.5631573352484436
2026-03-27_l-am-primit-astazi-la-palatul-cotroceni-pe-prim-ministrul-sl,scris,117,0.4481923342151608,0.5607801679619655,scris,-1.8243900924227685,1.9953545380875262
2026-03-27_m-am-intalnit-astazi-la-palatul-cotroceni-cu-numan-kurtulmus,scris,176,0.40477692505977686,0.5603530633930697,scris,-3.2923594703675403,-0.08062108910755565
2026-03-30_proiectul-european-trebuie-sa-se-concentreze-inainte-de-toat,scris,161,0.41757387682812935,0.5727729351197717,scris,-2.5661069184964913,1.8021493047206292
2026-03-31_aderarea-romaniei-la-uniunea-europeana-a-fost-o-poveste-de-m,scris,309,0.40178758671506054,0.48093097080376673,scris,-0.8734101576105603,-0.3469724613160243
2026-03-31_discutia-aplicata-pe-care-am-avut-o-astazi-cu-prim-ministrul,scris,149,0.5063009419223389,0.6190401866817504,scris,-1.1289913695622775,1.2981558864193778
2026-03-31_transportul-si-asigurarea-unor-rute-sigure-pentru-marfuri-ca,scris,232,0.38776796101384875,0.5318401256174343,scris,-2.926655983379365,0.20774095706560453
2026-04-02_ma-bucur-ca-bratarile-dacice-si-coiful-de-la-cotofenesti-au,scris,117,0.38734947975732886,0.5404070590584374,scris,-2.3654420197699007,0.19430527049157081
2026-04-05_tuturor-credinciosilor-care-celebreaza-invierea-le-doresc-ca,scris,128,0.53506688596939,0.655631942038455,scris,-1.7794469121745622,0.3649100458291439
2026-04-07_de-ziua-mondiala-a-sanatatii-transmit-un-gand-de-recunostint,scris,228,0.4016737327102851,0.49244151614497206,scris,-0.9044857849620297,0.021196657108954357
2026-04-08_fbi-impreuna-cu-mai-multi-parteneri-printre-care-sri-a-anunt,scris,82,0.7283372181142515,0.8061026741218378,scris,1.283415920132239,-0.8658201193234397
2026-04-12_hristos-a-inviat-este-certitudinea-care-ne-reaminteste-in-fi,scris,134,0.5676192654835228,0.6629857336296073,scris,-0.3693302937883089,1.6113832106331283
2026-04-20_am-trecut-astazi-in-revista-impreuna-cu-ministrul-dragos-pas,scris,146,0.49027704461715294,0.5646222147879826,scris,-0.2907062089798902,0.5793967456751422
2026-04-22_am-avut-azi-consultari-cu-partidele-pro-occidentale-din-actu,scris,179,0.5419743464667143,0.5967330577841,scris,0.3751552943028014,-0.8422433771923865
2026-04-23_am-promulgat-astazi-legea-pentru-prevenirea-si-combaterea-fe,scris,179,0.5343492056339332,0.6813568343705734,scris,-1.8409437369500028,0.9242498242415977
2026-04-23_particip-in-aceste-zile-in-cipru-la-reuniunea-informala-a-co,scris,263,0.3841307614552504,0.5232225061495014,scris,-2.1345359901855048,-1.1881544159230852
2026-04-24_subiectul-cel-mai-important-pentru-romania-pe-care-l-am-abor,scris,200,0.48435331590023817,0.5631316275288758,scris,0.013014301891871945,0.6365050516950574
2026-04-25_am-semnat-asear-demisiile-ministrilor-social-democrati-si-pr,scris,61,0.5872523264488809,0.7334532535047628,scris,-3.661448190876428,2.2504079093087035
2026-04-28_astazi-la-dubrovnik-in-marja-summitului-initiativei-celor-tr,scris,156,0.44227846359909484,0.6220665129474553,scris,-3.7936525216429375,-0.43315329883738757
2026-04-28_in-marja-summitului-initiativei-celor-trei-mari-de-la-dubrov,scris,86,0.5082963411151868,0.6644244500223239,scris,-3.9093286329286028,0.8790244958451562
2026-04-28_romania-a-participat-activ-si-cu-succes-la-efortul-transatla,scris,130,0.48889154251929384,0.6252184395498127,scris,-3.127554747141457,-0.10613786698057529
2026-04-29_am-participat-astazi-la-sesiunea-speciala-a-forumului-de-afa,scris,95,0.5333934039389271,0.6425075451326626,scris,-0.9760178921684036,2.403172664937507
2026-05-03_felicitari-elevilor-romani-din-lotul-national-de-robotica-ca,scris,136,0.5028419935376194,0.6218580285474673,scris,-2.5261686962593144,0.1233691187397671
2026-05-03_in-drum-spre-armenia-unde-voi-participa-alaturi-de-doamna-pr,scris,92,0.5642873630583276,0.6972095970695462,scris,-3.156143738202611,-1.3390469359863102
2026-05-04_am-avut-placerea-de-a-ma-intalni-cu-principele-albert-al-ii,scris,63,0.44889320691212925,0.5854366785187454,scris,-1.998386098698209,1.253849878772362
2026-05-04_am-organizat-astazi-in-marja-reuniunii-comunitatii-politice,scris,100,0.5732673184121944,0.6938348729146314,scris,-2.319005535258679,-1.2332037492123014
2026-05-04_multumesc-prietenilor-europeni-pentru-participarea-la-discut,scris,72,0.4283667472576713,0.5565970827987973,scris,-1.8602278864513286,1.8278046267498391
2026-05-12_abordarea-strategica-a-romaniei-in-ceea-ce-priveste-politica,scris,183,0.6923207942661889,0.7985139142089825,scris,-0.23495993769134854,-1.478922304020987
2026-05-12_am-avut-o-discutie-substantiala-cu-presedintele-poloniei-kar,scris,143,0.4087910777479349,0.56758681332864,scris,-3.1164495484828034,0.9873384074272928
2026-05-12_intalnire-de-lucru-alaturi-de-secretarul-general-al-nato-mar,scris,121,0.44143585753741965,0.6082295415833032,scris,-3.9500935144821683,-0.9881227663370131
2026-05-13_am-avut-astazi-o-intrevedere-excelenta-cu-presedintele-curti,scris,67,0.6211744923831677,0.7763335098141719,scris,-6.025705651082139,-1.1099709157406803
2026-05-13_le-am-urat-bun-venit-la-bucuresti-liderilor-statelor-membre,scris,211,0.36332275713877826,0.5289159539013364,scris,-2.7570861923298513,1.4562000255796954
2026-05-13_o-participare-ampla-astazi-la-bucuresti-a-statelor-din-forma,scris,250,0.35796793231629925,0.48957652416636627,scris,-2.0613005818795007,-0.24485434622489538
2026-05-13_presedintele-volodimir-zelenski-a-fost-invitatul-special-al,scris,132,0.36953417484546075,0.5132260466781606,scris,-2.8383325033199887,-0.7333355226022092
2026-05-13_zi-foarte-importanta-astazi-la-palatul-cotroceni-unde-are-lo,scris,70,0.5895359635543838,0.7527518489589439,scris,-4.642880029382752,1.4116984594235573
2026-05-15_investitiile-in-tot-ce-tine-de-apararea-cetatenilor-nostri-a,scris,189,0.42654720889497105,0.5584987195341462,scris,-1.8434926870946307,-0.30265226662423184
2026-05-21_t,scris,131,0.43769373912814236,0.5692182012478163,scris,-1.8463019233765543,-1.2823474587823616
2025-05-08_dezbatere-euronews-simion,vorbit,62,0.6967585112835429,0.7507812635165193,scris,1.8741229712052354,1.327186826976139
2024-12-16_anunt-candidatura,vorbit,122,0.5720965120872564,0.6074920897595921,scris,0.5958802014600924,0.8464588544126503
2025-02-03_lansare-campanie-romania-onesta,vorbit,191,0.4239627302606218,0.5234828415456204,scris,-0.39252870242203614,1.0684145850745383
2025-05-19_discurs-victorie,vorbit,268,0.4159002513049148,0.4779603186861942,scris,-0.20604841749352393,1.3547621557376648
2025-05-26_discurs-investitura,vorbit,1030,0.3295202752628041,0.4489802605813076,scris,-1.150782484170812,0.05125155813474316
2025-06-04_conferinta-presa-cotroceni,vorbit,111,0.6208690591784181,0.6737843006804748,scris,0.7301475063483136,-1.8095218200010075
2025-09-04_autoevaluare-100-zile,vorbit,168,0.5372304955120363,0.5142641578219525,vorbit,2.4163069427647215,-0.14343980771375264
2025-12-31_mesaj-anul-nou,vorbit,293,0.40427330854712445,0.5082427631393659,scris,-0.7374042757351486,0.25240590153967174
2024-12-04_political-studio-nicusor-dan-the-signal-is-good-even-if-it-i,vorbit,2478,0.49074478774638225,0.2960545942016465,vorbit,3.641207624242061,0.2212519768785365
2024-12-16_nicusor-dan-despre-calin-georgescu-in-ceea-ce-priveste-conte,vorbit,70,0.7990561427154355,0.8171534694341444,scris,2.2326335665263106,-0.43524131762902557
2024-12-16_nicusor-dan-intentionez-sa-candidez-ca-independent-la-aleger,vorbit,716,0.37603306030974565,0.3523224735118222,vorbit,1.2795901486169934,0.38358011001005504
2024-12-16_nicusor-dan-si-a-anuntat-candidatura-la-alegerile-prezidenti,vorbit,2551,0.3783002385652597,0.2130108957190579,vorbit,2.3562362245516963,0.8670070044028232
2024-12-18_nicusor-dan-iesirea-unui-partid-din-coalitie-ne-ar-lasa-cu-u,vorbit,4318,0.43763078088838675,0.2465926581455086,vorbit,3.606200366405454,-0.02066988544517506
2024-12-19_nicusor-dan-dupa-retragerea-psd-de-la-negocieri-sunt-surprin,vorbit,527,0.5608927792290401,0.49706019573512883,vorbit,3.904003390855206,-0.7258292003463039
2024-12-23_nicusor-dan-despre-candidatura-lui-crin-antonescu-partidele,vorbit,569,0.46048839264525504,0.411286092158794,vorbit,2.2705761957266466,-0.2607696092277321
2024-12-25_mesajul-lui-nicusor-dan-pentru-romani-stiri-b1tv-25-dec-2024,vorbit,206,0.5108560334816967,0.5622433745399067,scris,0.4587218614011112,0.005498084306103359
2024-12-30_nicusor-dan-candidez-indiferent-de-ce-va-fi-stiri-b1tv-30-de,vorbit,223,0.6899751206002945,0.6798661089522673,vorbit,3.204675132767018,-1.4224949432499998
2024-12-30_nicusor-dan-despre-calin-georgescu-stiri-b1tv-30-dec-2024,vorbit,643,0.5530321803814552,0.4431367400773775,vorbit,3.2519317294193284,0.023961729821170608
2025-01-09_nicusor-dan-critica-decizia-coalitiei-privind-data-alegerilo,vorbit,534,0.5262981199368769,0.46021106621767793,vorbit,2.6491946232050614,-0.10079022074786985
2025-01-13_nicusor-dan-explicatiile-privind-anularea-prezidentialelor-s,vorbit,132,0.7693235869281473,0.7096535511874191,vorbit,4.597362596709974,1.3744557154564352
2025-01-18_nicusor-dan-cere-explicatii-pentru-anulare-stiri-b1tv-18-ian,vorbit,219,0.609994180483688,0.5789559364298081,vorbit,4.206631815845927,-1.622129301532194
2025-01-30_nicusor-dan-despre-alegerile-prezidentiale-daca-va-castiga-g,vorbit,170,0.7911724999258861,0.738460212077467,vorbit,5.317786104444578,-2.6613804166857045
2025-02-04_nicusor-dan-declara-iar-ca-nu-se-retrage-din-cursa-in-turul,vorbit,92,0.734871545420712,0.7086517384818398,vorbit,4.487532766017084,-2.540327758881497
2025-02-05_nicusor-dan-cand-statul-se-imprumuta-ca-sa-plateasca-deficit,vorbit,383,0.6258252455286089,0.5319712732972566,vorbit,3.610260771016197,0.8609341294577655
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,vorbit,5459,0.41583423630950267,0.22954262991464097,vorbit,3.0869493300439017,0.13094663198203363
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,vorbit,113,0.5228339569692517,0.5189750828088634,vorbit,2.6811223599369858,1.3238647032109951
2025-02-16_nicusor-dan-vrem-sa-cumparam-inca-250-de-tramvaie-si-sa-mode,vorbit,318,0.5461739035263632,0.5320484749169835,vorbit,0.8789571141140485,1.3540550758959906
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,vorbit,173,0.6388008065194682,0.603243756827204,vorbit,2.7470958150308626,-0.4587235817339446
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,vorbit,214,0.7586768627369035,0.7147181952089423,vorbit,5.314995013106183,0.9488945609689361
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,vorbit,558,0.5644212494557366,0.47717968373894043,vorbit,3.1502404452493526,-0.1913291972538087
2025-02-27_sume-uriase-si-tehnologie-avansata-nicusor-dan-despre-campan,vorbit,139,0.8423854218507455,0.8239339455426515,vorbit,5.045363976173652,0.07468732036857578
2025-03-07_nicusor-dan-candidatura-mea-este-candidatura-celor-240-de-mi,vorbit,132,0.5382355734826924,0.5026492107367101,vorbit,2.4721000792274133,0.6047033728673992
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,vorbit,158,0.5046324306814574,0.5005388146244871,vorbit,1.9194699594914943,-0.6355860712521036
2025-03-07_nicusor-dan-primul-candidat-care-s-a-inscris-oficial-la-prez,vorbit,90,0.5795735566632093,0.5818553108003957,scris,2.3492931071514263,0.3949997745143617
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,vorbit,3085,0.3944740427710962,0.21418913751299512,vorbit,2.6285841631307023,0.4393081937184043
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,vorbit,435,0.5819187924848513,0.47900893869993,vorbit,3.536983346923221,0.3581591837818214
2025-03-19_nicusor-dan-am-discutat-cu-bolojan-la-cotroceni-despre-alege,vorbit,1363,0.464854757612971,0.3365612652699763,vorbit,3.021948977277117,0.22896563158458955
2025-04-01_nicusor-dan-criticat-dur-dupa-declaratia-despre-introducerea,vorbit,1184,0.43141560994725453,0.31599590575025605,vorbit,2.521536076187112,0.4924042865123583
2025-04-02_nicusor-dan-ar-putea-fi-un-presedinte-care-sa-aduca-prestigi,vorbit,71,0.6315063025176283,0.6619278241836571,scris,2.321339610036457,-0.13935713258479113
2025-04-08_crin-antonescu-il-troleaza-pe-nicusor-dan-nu-mananc-medenele,vorbit,57,0.6579417366584885,0.6722767919098556,scris,3.5017037500950665,2.2548547082060355
2025-04-11_lasconi-arata-mesajul-de-la-nicusor-dan-cand-ii-cere-sa-se-v,vorbit,142,0.718063772931947,0.6874699186591771,vorbit,3.386923850800557,1.1543706172383885
2025-05-02_nicusor-dan-mesaj-pentru-romani-sa-aleaga-pe-cei-care-au-dov,vorbit,205,0.5477096423363634,0.5164647900259881,vorbit,2.647292079913348,0.508289716064013
2025-05-04_nicusor-dan-am-votat-pentru-speranta-si-pentru-un-nou-incepu,vorbit,146,0.5931845988460771,0.6386225741834219,scris,0.16811147006760643,4.833205222056257
2025-05-04_nicusor-dan-o-sa-fie-o-disputa-intre-un-candidat-pro-occiden,vorbit,679,0.4496976230886622,0.3858495269163491,vorbit,2.228433881971812,0.7700261109896114
2025-05-04_nicusor-dan-sa-ne-raportam-cu-pruden-a-la-rezultatele-exit-p,vorbit,242,0.4626039428275336,0.5393431836712218,scris,-0.6330718496315004,4.084216140003103
2025-05-05_exclusiv-nicusor-dan-dupa-turul-i-al-prezidentialelor-urmeaz,vorbit,171,0.5823092236736452,0.6550337320670485,scris,-0.036847871766580095,-0.6805616550349349
2025-05-05_nicusor-dan-despre-turul-doi-ii-chem-pe-toti-romanii-sa-fie,vorbit,249,0.5066664310340654,0.5322439239629586,scris,1.4483558170841644,2.0915100379683844
2025-05-06_apelul-lui-nicusor-dan-dupa-evolutiile-pietei-financiare-din,vorbit,213,0.5910531832396126,0.6191654061161099,scris,0.36741919524546096,1.487339840617751
2025-05-07_editie-speciala-nicusor-dan-anunta-ca-accepta-invitatia-lui,vorbit,3786,0.44227432120047033,0.23813089479914665,vorbit,3.334285820779411,-0.20230306953625418
2025-05-07_interviu-nicusor-dan-despre-criza-economica-in-care-poate-in,vorbit,1991,0.40770868757244894,0.27008672547841267,vorbit,2.5491338422749177,-0.07441642700730916
2025-05-07_nicusor-dan-despre-planul-lui-simion-de-concediere-a-bugetar,vorbit,72,0.783202856240538,0.8077750016656096,scris,3.827330523676751,-2.5663796971104262
2025-05-07_nicusor-dan-interviu-exclusiv-pentru-euronews-romania,vorbit,140,0.6577159377614522,0.6524063597797077,vorbit,1.8318395070597928,1.8442550035405862
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care,vorbit,100,0.5475436170725146,0.6017524255451955,scris,1.3131480210162094,-0.44576806665034546
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care_yMbfqR,vorbit,99,0.56063619234601,0.6119041675021649,scris,1.4098321656897772,-0.3584653916358682
2025-05-10_nicusor-dan-nu-poti-sa-dai-afara-500-000-de-oameni-e-imposib,vorbit,212,0.6869393245583811,0.677039234015629,vorbit,3.3688724338243494,-2.028141525118262
2025-05-14_nicusor-dan-dau-in-scris-ca-tva-nu-va-creste,vorbit,98,0.5395030126193412,0.5669997345694002,scris,1.722059517876984,-1.0424681892456256
2025-05-15_educatia-e-o-problema-de-securitate-nationala-nicusor-dan-ce,vorbit,274,0.4077424462437396,0.43097603122249745,scris,0.36622664604954136,1.251444848895312
2025-05-15_nicusor-dan-nu-sunt-izolationist-sunt-suveranist-ce-a-spus-c,vorbit,94,0.7091574043721819,0.686905753266601,vorbit,4.379149551225024,-1.7003232951409646
2025-05-15_nicusor-dan-prima-reactie-dupa-jignirea-lui-simion-n-dan-con,vorbit,80,0.6010109694414951,0.6907831320116002,scris,-0.4855304823060744,-1.351045870764677
2025-05-15_nicusor-dan-vs-george-simion-cele-mai-importante-momente-din,vorbit,534,0.6079443019788879,0.5109489825015399,vorbit,3.582554742461048,1.398002272361204
2025-05-16_fiul-lui-ratiu-mesaj-pentru-nicusor-dan-b1tv-16-mai-2025,vorbit,59,0.6949171735167249,0.7350446082938733,scris,1.9218308194291502,1.4999716149281845
2025-05-18_alegeri-prezidentiale-2025-mesajul-lui-nicusor-dan-dupa-apar,vorbit,364,0.43764484416343613,0.4834457139780504,scris,0.2588949005183437,1.7713021631475552
2025-05-18_nicusor-dan-am-votat-pentru-o-directie-europeana-nu-pentru-i,vorbit,52,0.750592414988677,0.7924432614357947,scris,2.60112649167255,0.5460997152050006
2025-05-18_nicusor-dan-dupa-ce-a-castigat-alegerile-prezidentiale-e-vic,vorbit,234,0.48010362111236793,0.5361936222985699,scris,-0.06021779283909534,1.0053318973639092
2025-05-18_nicusor-dan-incepem-o-noua-etapa-de-maine-la-munca-sustinato,vorbit,330,0.43405270583017275,0.45806449520663123,scris,0.4387327154755674,1.1260944064039893
2025-05-18_romania-alege-cu-l-chiriac-discursul-presedintelui-nicusor-d,vorbit,445,0.45601446216617597,0.4787736165274985,scris,0.8371605479826217,1.6234468736841363
2025-05-19_nicusor-dan-despre-scenariul-unei-victorii-a-lui-george-simi,vorbit,290,0.5594839354883204,0.5085208199539679,vorbit,3.0637290184208443,-0.8329479245870662
2025-05-19_nicusor-dan-despre-viitorul-premier-bolojan-ramane-optiunea,vorbit,221,0.607577973346876,0.5866357291652375,vorbit,3.0928051523482063,-0.6167330410127404
2025-05-20_nicusor-dan-despre-planurile-pentru-romania-stiri-b1tv-20-ma,vorbit,205,0.4852309214472381,0.5430432466020848,scris,1.1105916376025287,-0.8386121121265899
2025-05-22_ce-spune-nicusor-dan-despre-relatiile-romaniei-cu-sua-si-ue,vorbit,1769,0.3450044337464779,0.2215928552093665,vorbit,1.6471058975370505,-0.17453466438948065
2025-05-22_nicusor-dan-daca-sunt-amenintari-institutiile-isi-vor-face-d,vorbit,64,0.9190328126776235,0.9260640307816154,scris,4.561512627149753,-4.967847313206766
2025-05-22_nicusor-dan-despre-cum-va-evita-romania-atacurile-hibride-tr,vorbit,75,0.46721170848894494,0.5825341269860304,scris,-1.08447319976802,-1.5496990221000393
2025-05-22_nicusor-dan-despre-subventiile-pentru-partide-b1tv-22-mai-20,vorbit,434,0.4965050444380206,0.3973821142064748,vorbit,2.3775785704697,1.1600365103904862
2025-05-22_nicusor-dan-o-tinta-realista-de-deficit-este-7-5-din-pib,vorbit,133,0.5880920631475768,0.6035000688480755,scris,1.6429994256195424,-2.6833144728669387
2025-05-22_nicusor-dan-statul-roman-trebuie-sa-rezolve-obstacolele-pe-c,vorbit,291,0.5457543396807256,0.498958692642109,vorbit,2.21519137821946,0.5597178529728019
2025-05-22_nicusor-dan-trebuie-sa-lamurim-anularea-alegerilor-de-anul-t,vorbit,84,0.5408001856438626,0.5846354055474889,scris,0.8593692432945093,-0.8007474363898485
2025-05-22_nicusor-dan-urmeaza-un-nou-capitol-in-istoria-recenta-si-con,vorbit,92,0.5298468311405041,0.5804486174845341,scris,0.9974244723085945,0.890155532190151
2025-05-23_nicusor-dan-propune-o-tinta-de-deficit-bugetar-de-7-5-din-pi,vorbit,152,0.5433459782390045,0.5706477360170503,scris,0.9290458195809065,-2.334765327513196
2025-05-24_nicusor-dan-e-un-deficit-de-implicare-in-politica-statul-est,vorbit,230,0.6363214806313308,0.5685628696564344,vorbit,3.1931449698203944,0.8443912265906298
2025-05-26_live-investirea-lui-nicusor-dan-juramantul-de-la-parlament-s,vorbit,2601,0.35322935705115355,0.22759709958442037,vorbit,1.6801373787595975,0.649152648096244
2025-05-26_nicusor-dan-oficial-presedintele-romaniei-ceremonia-de-inves,vorbit,2411,0.31864174554921787,0.279839259728732,vorbit,0.7666669582740288,0.6075963012226626
2025-05-26_nicusor-dan-reformele-fiscale-sunt-inevitabile-e-obligatoriu,vorbit,935,0.47801766301270876,0.33787566960694143,vorbit,3.189480134558904,0.5639220302708238
2025-05-26_stirile-kanal-d-exclusiv-nicusor-dan-primul-discurs-ca-prese,vorbit,794,0.35143292518739416,0.4657580854230429,scris,-1.1167460864620442,-0.3840521585672926
2025-05-27_nicusor-dan-despre-fetita-sa-mi-a-zis-ca-m-am-plictisit-la-d,vorbit,91,0.7410662743111213,0.7954314639462804,scris,0.010622653472916372,2.34068623186232
2025-05-28_mesajul-lui-nicusor-dan-inainte-de-consultarile-de-la-cotroc,vorbit,51,0.6081090796764065,0.6465123822601454,scris,1.8569992904945856,2.1355229556372994
2025-05-29_nicusor-dan-explica-de-ce-nu-vrea-un-premier-tehnocrat-in-vi,vorbit,387,0.5469009288497988,0.4975772949238615,vorbit,2.5097992070118553,0.029855294517271556
2025-05-30_nicusor-dan-dupa-decizia-ccr-privind-declaratiile-de-avere-d,vorbit,73,0.7806922001619686,0.804722328958854,scris,3.9822738213054034,-1.9349258671259826
2025-05-30_nicusor-dan-primele-discutii-cu-partidele-privind-formarea-g,vorbit,81,0.5929723556018481,0.5874936756039107,vorbit,3.0324180792503777,-1.2699961112897475
2025-05-30_presedintele-nicusor-dan-l-am-invitat-pe-donald-trump-in-rom,vorbit,50,0.8404271535658431,0.8448523744245051,scris,7.016957290301461,-1.7854169323244133
2025-06-02_briefing-nicusor-dan-avem-un-stat-disfunctional-si-trebuie-s,vorbit,1238,0.46497552512427953,0.356272885841706,vorbit,2.897911959187554,0.5215175422359487
2025-06-02_conferinta-presa-nicusor-dan-concluzii-summit-si-situatia-di,vorbit,1579,0.41577579552347127,0.2647300530302444,vorbit,2.5514821582527056,-0.5601753395532898
2025-06-03_nicusor-dan-anunturi-de-ultima-ora-despre-situatia-economica,vorbit,154,0.773800293069909,0.7368194741536438,vorbit,4.176360162728448,-0.6689461080347504
2025-06-03_nicusor-dan-cere-implicarea-serviciilor-secrete-pentru-a-com,vorbit,155,0.4330078397301013,0.5255284578860769,scris,-0.5177303619125585,-0.8793148368211665
