doc_id,date,tip,period,canonical,label,count,max_score
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,csat,instituție națională,2,0.6
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,franța,țară,1,0.871
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,spania,țară,1,0.882
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,uk,țară,1,0.913
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,uniunii europene,instituție internațională,1,0.575
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,bogdan peșchir,persoană politică,1,0.681
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,georgescu,persoană politică,4,0.945
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,marii britanii,țară,1,0.775
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,curtea constituțională,instituție internațională,2,0.871
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,curții constituționale,instituție națională,1,0.55
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,primul ministru,persoană politică,2,0.627
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ce,instituție internațională,1,0.842
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ministrul de finanțe,persoană politică,1,0.509
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ministrul energiei,persoană politică,1,0.686
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,coaliția,partid politic,1,0.593
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,magistrații,instituție națională,1,0.479
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,cehia,țară,1,0.895
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,curtea de apel bucurești,instituție națională,1,0.49
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,sri,instituție națională,2,0.804
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,procurorul general,persoană politică,2,0.645
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,r. moldova,țară,2,0.967
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,mircea lucescu,persoană politică,1,0.871
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,oecd,instituție internațională,1,0.733
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ocd,instituție internațională,1,0.551
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ocde,instituție internațională,1,0.763
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,2025-09-25,video-transcript,2025Q4 stabilizare + diplomație,ucde,instituție internațională,1,0.501
2025-09-26_nicusor-dan-despre-influenta-sri-in-romania-stiri-b1tv-26-se,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,sri,instituție națională,2,0.873
2025-09-26_nicusor-dan-despre-influenta-sri-in-romania-stiri-b1tv-26-se,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,statul român,țară,1,0.786
2025-09-26_nicusor-dan-despre-influenta-sri-in-romania-stiri-b1tv-26-se,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,director civil,persoană politică,1,0.643
2025-09-26_nicusor-dan-sri-a-intervenit-in-viata-politica-si-economica,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,sri,instituție națională,2,0.865
2025-09-26_nicusor-dan-sri-a-intervenit-in-viata-politica-si-economica,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,statul român,țară,1,0.786
2025-09-26_nicusor-dan-sri-a-intervenit-in-viata-politica-si-economica,2025-09-26,video-transcript,2025Q4 stabilizare + diplomație,director civil,persoană politică,1,0.648
2025-09-30_nicusor-dan-a-anuntat-cand-va-desecretiza-sedinta-csat-si-ac,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,2,0.865
2025-09-30_nicusor-dan-a-anuntat-cand-va-desecretiza-sedinta-csat-si-ac,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,3,0.96
2025-09-30_nicusor-dan-a-anuntat-cand-va-desecretiza-sedinta-csat-si-ac,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,procurorului general,persoană politică,1,0.749
2025-09-30_nicusor-dan-avem-dovada-cu-peschir-banuim-ca-au-fost-20-de-m,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,parchetul general,instituție națională,1,0.562
2025-09-30_nicusor-dan-avem-dovada-cu-peschir-banuim-ca-au-fost-20-de-m,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,1,0.902
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,transnistria,țară,1,0.667
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,moldova,țară,4,0.97
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,uniunii europene,instituție internațională,1,0.587
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,ungaria,țară,1,0.944
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,ucrainei,țară,1,0.938
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,1,0.909
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,1,0.933
2025-09-30_nicusor-dan-despre-anularea-alegerilor-avem-dovada-ca-au-fos,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,5,0.982
2025-09-30_nicusor-dan-despre-anularea-alegerilor-avem-dovada-ca-au-fos,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,3,0.956
2025-09-30_nicusor-dan-despre-anularea-alegerilor-avem-dovada-ca-au-fos,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,procurorului general,persoană politică,1,0.574
2025-09-30_nicusor-dan-despre-anularea-alegerilor-avem-dovada-ca-au-fos,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,parchetul general,instituție națională,1,0.602
2025-09-30_nicusor-dan-despre-stagiul-militar-voluntar-romania-sa-aiba,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,statul român,țară,1,0.534
2025-09-30_nicusor-dan-despre-stagiul-militar-voluntar-romania-sa-aiba,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,statul român,instituție națională,1,0.587
2025-09-30_nicusor-dan-despre-stagiul-militar-voluntar-romania-sa-aiba,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,1,0.884
2025-09-30_nicusor-dan-despre-stagiul-militar-voluntar-romania-sa-aiba,2025-09-30,video-transcript,2025Q4 stabilizare + diplomație,ministerul apărării,instituție națională,1,0.691
2025-10-02_nicusor-dan-amenin-area-nu-mai-este-o-chestiune-de-vecinatat,2025-10-02,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,2,0.984
2025-10-02_nicusor-dan-amenin-area-nu-mai-este-o-chestiune-de-vecinatat,2025-10-02,video-transcript,2025Q4 stabilizare + diplomație,belarus,țară,1,0.924
2025-10-02_nicusor-dan-zidul-anti-drone-ar-putea-fi-operational-in-cate,2025-10-02,video-transcript,2025Q4 stabilizare + diplomație,r. moldova,țară,1,0.985
2025-10-02_nicusor-dan-zidul-anti-drone-ar-putea-fi-operational-in-cate,2025-10-02,video-transcript,2025Q4 stabilizare + diplomație,uk,țară,1,0.983
2025-10-02_nicusor-dan-zidul-anti-drone-ar-putea-fi-operational-in-cate,2025-10-02,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,1,0.979
2025-10-14_studio-politic-nicusor-dan-vrea-sa-implice-sri-in-lupta-anti,2025-10-14,video-transcript,2025Q4 stabilizare + diplomație,federației ruse,țară,1,0.892
2025-10-14_studio-politic-nicusor-dan-vrea-sa-implice-sri-in-lupta-anti,2025-10-14,video-transcript,2025Q4 stabilizare + diplomație,serviciului român de informații,instituție națională,2,0.901
2025-10-21_nicusor-dan-in-principiu-imi-doresc-un-al-doilea-mandat-la-c,2025-10-21,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,1,0.872
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,2,0.954
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,4,0.976
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,rusiei,țară,2,0.9
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,moldova,țară,1,0.888
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,moldovei,țară,2,0.821
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,ucrainei,țară,1,0.907
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,3,0.976
2025-10-23_nicusor-dan-trebuie-sa-ne-echipam-ca-sa-descurajam-rusia-de,2025-10-23,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,2,0.991
2025-10-24_nicusor-dan-a-society-is-defined-by-the-institutions-it-has,2025-10-24,video-transcript,2025Q4 stabilizare + diplomație,româniei mari,țară,1,0.871
2025-10-24_nicusor-dan-a-society-is-defined-by-the-institutions-it-has,2025-10-24,video-transcript,2025Q4 stabilizare + diplomație,universitatea alexandru ioan cuza,instituție națională,1,0.827
2025-10-24_nicusor-dan-a-society-is-defined-by-the-institutions-it-has,2025-10-24,video-transcript,2025Q4 stabilizare + diplomație,universitatea george iescu,instituție națională,1,0.699
2025-10-24_nicusor-dan-a-society-is-defined-by-the-institutions-it-has,2025-10-24,video-transcript,2025Q4 stabilizare + diplomație,teatrul național vasile alexandri,instituție națională,1,0.482
2025-10-27_nicusor-dan-catedrala-nationala-simbol-de-speranta-intr-o-pe,2025-10-27,video-transcript,2025Q4 stabilizare + diplomație,româniei moderne,țară,1,0.794
2025-10-27_nicusor-dan-catedrala-nationala-simbol-de-speranta-intr-o-pe,2025-10-27,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,1,0.738
2025-10-27_nicusor-dan-catedrala-nationala-simbol-de-speranta-intr-o-pe,2025-10-27,video-transcript,2025Q4 stabilizare + diplomație,statul român,instituție națională,1,0.462
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,usr,partid politic,1,0.708
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,6,0.987
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,2,0.969
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,sua,țară,3,0.905
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,usr bucurești,partid politic,2,0.961
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,primar,persoană politică,1,0.592
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,2025-11-02,video-transcript,2025Q4 stabilizare + diplomație,parlament,instituție națională,1,0.452
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,nato,instituție internațională,8,0.944
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,5,0.974
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,2,0.915
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,ucrainei,țară,1,0.517
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,rusiei,țară,1,0.887
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,1,0.742
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,2025-11-06,video-transcript,2025Q4 stabilizare + diplomație,marc rute,persoană politică,1,0.869
2025-11-07_nicusor-dan-despre-intalnirea-lui-bolojan-nu-cred-ca-premier,2025-11-07,video-transcript,2025Q4 stabilizare + diplomație,partid,partid politic,1,0.567
2025-11-07_nicusor-dan-despre-salariul-minim-sa-inghete,2025-11-07,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,1,0.921
2025-11-11_nicusor-dan-declaratia-oanei-gheorghiu-e-nefericita-reactia,2025-11-11,video-transcript,2025Q4 stabilizare + diplomație,csm,instituție națională,1,0.61
2025-11-12_ce-l-a-socat-pe-nicusor-dan-dupa-ce-a-ajuns-presedinte,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația publică,instituție națională,2,0.917
2025-11-12_ce-l-a-socat-pe-nicusor-dan-dupa-ce-a-ajuns-presedinte,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația,instituție națională,1,0.535
2025-11-12_ce-l-a-socat-pe-nicusor-dan-dupa-ce-a-ajuns-presedinte,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,1,0.897
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,cetățeanului,persoană politică,1,0.535
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statul,instituție națională,2,0.529
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,cetățeanul,persoană politică,2,0.711
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statului român,instituție națională,1,0.588
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,3,0.929
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,18,0.978
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ordinea internațională,instituție internațională,1,0.562
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,4,0.982
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,uniunii europene,instituție internațională,1,0.62
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,nato,instituție internațională,1,0.687
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,sua,țară,3,0.914
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația publică,instituție națională,2,0.895
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația,instituție națională,2,0.749
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrație,instituție națională,2,0.786
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,președintelui,persoană politică,1,0.629
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csat,instituție națională,3,0.827
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,clasa politică,partid politic,1,0.508
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm,instituție națională,3,0.722
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm ului,instituție națională,1,0.626
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm ul,instituție națională,1,0.618
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statul român,instituție națională,4,0.691
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statul român,țară,1,0.62
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ministerul,instituție națională,2,0.708
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,rona david,persoană politică,1,0.688
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,serviciile,instituție națională,3,0.648
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,președintelui trump,persoană politică,1,0.527
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,rusiei,țară,2,0.86
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,justiția,instituție națională,1,0.517
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,pnrr,partid politic,1,0.472
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,guvern,instituție națională,1,0.487
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,parlament,instituție națională,1,0.567
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ccr,instituție națională,4,0.647
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,parlamentul,instituție națională,2,0.594
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,renate weber,persoană politică,1,0.917
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,rusia,țară,4,0.989
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,curții constituționale,instituție națională,1,0.616
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,inspecția judiciară,instituție națională,1,0.524
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,cetățeanului,persoană politică,1,0.55
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statul,instituție națională,2,0.522
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,cetățeanul,persoană politică,2,0.726
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrației publice,instituție națională,1,0.538
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,statului român,instituție națională,1,0.638
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,româniei,țară,3,0.942
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,românia,țară,15,0.979
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ordinea internațională,instituție internațională,2,0.514
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,ucraina,țară,1,0.72
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,uniunii europene,instituție internațională,1,0.647
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,nato,instituție internațională,1,0.704
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația publică,instituție națională,2,0.891
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrația,instituție națională,2,0.751
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,administrație,instituție națională,2,0.784
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,președintelui,persoană politică,1,0.652
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csat,instituție națională,3,0.823
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,clasa politică,partid politic,2,0.502
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm,instituție națională,1,0.717
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm ului,instituție națională,2,0.645
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,csm ul,instituție națională,2,0.617
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,curții constituționale,instituție națională,1,0.638
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,china,țară,4,0.984
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,aep ul,instituție națională,3,0.725
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,curtea de conturi,instituție națională,1,0.762
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,2025-11-12,video-transcript,2025Q4 stabilizare + diplomație,dna,instituție națională,1,0.717
