id,date,tip,period,n_sentences,n_words,n_unique_lemmas,sent_len_mean,sent_len_std,sent_len_p95,word_len_mean,tree_depth_mean,tree_depth_max,ttr_lemma,mtld,func_ratio
2026-03-09_ziua-detinutilor-politici-anticomunisti-marcata-in-fiecare-a,2026-03-09,facebook-post,2026Q2 cotitură UE + criză guvern,9,248,153,27.666666666666668,12.439855304624729,38,5.346774193548387,6.222222222222222,9,0.6169354838709677,125.09626719056975,0.4717741935483871
2026-03-10_am-avut-in-aceasta-seara-un-dialog-aplicat-cu-liderii-europe,2026-03-10,facebook-post,2026Q2 cotitură UE + criză guvern,6,181,115,30.333333333333332,11.021191708098842,39,5.751381215469613,7.5,11,0.6353591160220995,63.886372215930535,0.425414364640884
2026-03-11_am-convocat-astazi-sedinta-csat-pentru-analiza-evolutiei-sit,2026-03-11,facebook-post,2026Q2 cotitură UE + criză guvern,10,241,137,24.3,10.044899203078147,35,5.381742738589212,5.5,9,0.5684647302904564,74.8310502283105,0.4979253112033195
2026-03-12_am-semnat-astazi-cu-presedintele-zelenski-doua-documente-ofi,2026-03-12,facebook-post,2026Q2 cotitură UE + criză guvern,4,135,85,34.0,10.16530045465127,36,5.733333333333333,6.75,8,0.6296296296296297,82.7921950243539,0.4222222222222222
2026-03-12_i-am-urat-bun-venit-la-bucuresti-presedintelui-volodimir-zel,2026-03-12,facebook-post,2026Q2 cotitură UE + criză guvern,12,283,151,23.833333333333332,8.353913980157971,35,5.4734982332155475,5.583333333333333,10,0.5335689045936396,79.64709260542594,0.49823321554770317
2026-03-16_aderarea-romaniei-in-2026-la-organizatia-pentru-cooperare-si,2026-03-16,facebook-post,2026Q2 cotitură UE + criză guvern,5,179,113,36.2,19.123284236762263,43,5.888268156424581,6.0,9,0.6312849162011173,101.7068058924772,0.4022346368715084
2026-03-16_astazi-am-discutat-cu-alfred-stern-presedintele-consiliului,2026-03-16,facebook-post,2026Q2 cotitură UE + criză guvern,12,239,150,20.166666666666668,6.012613005301035,28,5.7740585774058575,5.25,7,0.6276150627615062,96.66890179344861,0.4100418410041841
2026-03-17_donarea-de-sange-salveaza-vieti-impreuna-prin-gesturi-simple,2026-03-17,facebook-post,2026Q2 cotitură UE + criză guvern,10,168,117,16.9,8.359292899389144,29,5.565476190476191,4.9,8,0.6964285714285714,111.82867132867133,0.4107142857142857
2026-03-19_declaratii-de-presa-sustinute-la-bruxelles-regatul-belgiei,2026-03-19,facebook-post,2026Q2 cotitură UE + criză guvern,1,9,9,9.0,0.0,9,5.777777777777778,3.0,3,1.0,0.0,0.2222222222222222
2026-03-19_romania-este-aparata-este-parte-din-nato-are-un-parteneriat,2026-03-19,facebook-post,2026Q2 cotitură UE + criză guvern,10,223,124,22.3,9.117138927438926,32,5.20627802690583,4.9,8,0.5560538116591929,81.34283625730995,0.45739910313901344
2026-03-20_am-decis-sa-ne-alaturam-declaratiei-regatului-unit-frantei-g,2026-03-20,facebook-post,2026Q2 cotitură UE + criză guvern,7,119,91,17.0,10.862780491200215,26,7.890756302521009,4.714285714285714,8,0.7647058823529411,141.60999999999999,0.42857142857142855
2026-03-20_o-onoare-si-o-bucurie-sa-ma-intalnesc-astazi-la-bruxelles-cu,2026-03-20,facebook-post,2026Q2 cotitură UE + criză guvern,3,62,49,20.666666666666668,4.509249752822894,21,4.887096774193548,5.333333333333333,7,0.7903225806451613,82.79384615384615,0.5
2026-03-21_cea-mai-mare-expozitie-din-europa-dedicata-lui-constantin-br,2026-03-21,facebook-post,2026Q2 cotitură UE + criză guvern,13,302,172,23.53846153846154,10.17034401757863,34,5.66887417218543,5.538461538461538,9,0.5695364238410596,113.0226176223785,0.40397350993377484
2026-03-22_am-avut-zilele-trecute-la-bruxelles-o-discutie-cu-oana-gheor,2026-03-22,facebook-post,2026Q2 cotitură UE + criză guvern,6,112,74,18.666666666666668,6.831300510639732,21,5.517857142857143,4.0,6,0.6607142857142857,54.72931696294884,0.4375
2026-03-23_francofonia-si-valorile-pe-care-le-promoveaza-fac-parte-din,2026-03-23,facebook-post,2026Q2 cotitură UE + criză guvern,7,207,125,29.571428571428573,6.502746672423452,34,5.628019323671498,5.714285714285714,7,0.6038647342995169,96.39382524195452,0.43478260869565216
2026-03-26_razboiul-informational-afecteaza-si-profesia-medicala-este-u,2026-03-26,facebook-post,2026Q2 cotitură UE + criză guvern,9,219,108,24.444444444444443,18.262742887577918,50,4.767123287671233,4.888888888888889,8,0.4931506849315068,51.86229759020783,0.5844748858447488
2026-03-27_l-am-primit-astazi-la-palatul-cotroceni-pe-prim-ministrul-sl,2026-03-27,facebook-post,2026Q2 cotitură UE + criză guvern,6,119,83,20.166666666666668,5.23131595936115,24,5.974789915966387,5.666666666666667,10,0.6974789915966386,103.10790598290599,0.42016806722689076
2026-03-27_m-am-intalnit-astazi-la-palatul-cotroceni-cu-numan-kurtulmus,2026-03-27,facebook-post,2026Q2 cotitură UE + criză guvern,9,175,116,19.666666666666668,7.648529270389178,26,6.131428571428572,5.0,6,0.6628571428571428,109.2431722015643,0.37714285714285717
2026-03-30_proiectul-european-trebuie-sa-se-concentreze-inainte-de-toat,2026-03-30,facebook-post,2026Q2 cotitură UE + criză guvern,7,162,114,23.142857142857142,7.819389819088006,29,6.061728395061729,5.285714285714286,7,0.7037037037037037,152.53738317757006,0.3950617283950617
2026-03-31_aderarea-romaniei-la-uniunea-europeana-a-fost-o-poveste-de-m,2026-03-31,facebook-post,2026Q2 cotitură UE + criză guvern,14,310,162,22.285714285714285,15.681584355928068,39,5.280645161290322,4.785714285714286,8,0.5225806451612903,82.43817193109751,0.46774193548387094
2026-03-31_discutia-aplicata-pe-care-am-avut-o-astazi-cu-prim-ministrul,2026-03-31,facebook-post,2026Q2 cotitură UE + criză guvern,5,155,105,31.0,12.389511693363866,32,6.2064516129032254,6.0,7,0.6774193548387096,129.24367547534644,0.3935483870967742
2026-03-31_transportul-si-asigurarea-unor-rute-sigure-pentru-marfuri-ca,2026-03-31,facebook-post,2026Q2 cotitură UE + criză guvern,7,227,132,32.714285714285715,11.146214390459894,44,5.969162995594714,6.0,9,0.5814977973568282,96.24212408981228,0.3788546255506608
2026-04-02_ma-bucur-ca-bratarile-dacice-si-coiful-de-la-cotofenesti-au,2026-04-02,facebook-post,2026Q2 cotitură UE + criză guvern,3,118,87,39.333333333333336,8.621678104251709,41,5.694915254237288,7.0,9,0.7372881355932204,125.76516129032261,0.4067796610169492
2026-04-05_tuturor-credinciosilor-care-celebreaza-invierea-le-doresc-ca,2026-04-05,facebook-post,2026Q2 cotitură UE + criză guvern,6,127,85,21.166666666666668,16.869103908230176,28,5.850393700787402,5.5,10,0.6692913385826772,84.1817579945947,0.5196850393700787
2026-04-07_de-ziua-mondiala-a-sanatatii-transmit-un-gand-de-recunostint,2026-04-07,facebook-post,2026Q2 cotitură UE + criză guvern,9,227,129,25.555555555555557,10.841022911966277,33,4.9118942731277535,5.333333333333333,8,0.5682819383259912,85.98618758922446,0.5462555066079295
2026-04-07_declaratiile-de-presa-sustinute-la-finalul-vizitei-la-centru,2026-04-07,facebook-post,2026Q2 cotitură UE + criză guvern,1,23,20,23.0,0.0,23,5.304347826086956,6.0,6,0.8695652173913043,0.0,0.30434782608695654
2026-04-08_fbi-impreuna-cu-mai-multi-parteneri-printre-care-sri-a-anunt,2026-04-08,facebook-post,2026Q2 cotitură UE + criză guvern,5,82,66,16.6,6.18869937870632,19,6.378048780487805,4.8,8,0.8048780487804879,117.67000000000004,0.4024390243902439
2026-04-12_hristos-a-inviat-este-certitudinea-care-ne-reaminteste-in-fi,2026-04-12,facebook-post,2026Q2 cotitură UE + criză guvern,5,134,91,26.8,23.252956801232827,35,4.932835820895522,4.6,8,0.6791044776119403,82.83564892833515,0.5149253731343284
2026-04-20_am-trecut-astazi-in-revista-impreuna-cu-ministrul-dragos-pas,2026-04-20,facebook-post,2026Q2 cotitură UE + criză guvern,5,147,99,29.4,8.96102672688794,31,5.387755102040816,6.6,8,0.673469387755102,108.03430353430352,0.4557823129251701
2026-04-22_am-avut-azi-consultari-cu-partidele-pro-occidentale-din-actu,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,11,185,113,16.818181818181817,14.57270175237373,41,5.45945945945946,4.363636363636363,8,0.6108108108108108,85.38088797166523,0.4702702702702703
2026-04-22_consultari-cu-partide-si-formatiuni-politice-parlamentare-pa,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,12,11,12.0,0.0,12,6.5,3.0,3,0.9166666666666666,0.0,0.16666666666666666
2026-04-22_live-consultari-cu-partide-si-formatiuni-politice-parlamenta,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,13,13,13.0,0.0,13,6.153846153846154,3.0,3,1.0,0.0,0.15384615384615385
2026-04-22_live-consultari-cu-partide-si-formatiuni-politice-parlamenta_564296,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,14,14,14.0,0.0,14,6.714285714285714,3.0,3,1.0,0.0,0.21428571428571427
2026-04-22_live-consultari-cu-partide-si-formatiuni-politice-parlamenta_597234,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,14,13,14.0,0.0,14,6.928571428571429,5.0,5,0.9285714285714286,0.0,0.21428571428571427
2026-04-22_live-consultari-cu-partide-si-formatiuni-politice-parlamenta_669920,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,12,11,12.0,0.0,12,6.75,4.0,4,0.9166666666666666,0.0,0.16666666666666666
2026-04-22_live-declaratie-de-presa-sustinuta-la-palatul-cotroceni,2026-04-22,facebook-post,2026Q2 cotitură UE + criză guvern,1,9,9,9.0,0.0,9,5.444444444444445,5.0,5,1.0,0.0,0.2222222222222222
2026-04-23_am-promulgat-astazi-legea-pentru-prevenirea-si-combaterea-fe,2026-04-23,facebook-post,2026Q2 cotitură UE + criză guvern,7,180,112,25.714285714285715,13.060299712159312,41,5.711111111111111,6.857142857142857,15,0.6222222222222222,98.7992967204708,0.4777777777777778
2026-04-23_particip-in-aceste-zile-in-cipru-la-reuniunea-informala-a-co,2026-04-23,facebook-post,2026Q2 cotitură UE + criză guvern,12,265,143,22.083333333333332,10.518022051640122,34,5.460377358490566,5.0,8,0.539622641509434,91.46258847941262,0.4641509433962264
2026-04-24_live-declaratiile-de-presa-sustinute-la-finalul-reuniunii-in,2026-04-24,facebook-post,2026Q2 cotitură UE + criză guvern,1,18,16,18.0,0.0,18,5.833333333333333,7.0,7,0.8888888888888888,0.0,0.2777777777777778
2026-04-24_subiectul-cel-mai-important-pentru-romania-pe-care-l-am-abor,2026-04-24,facebook-post,2026Q2 cotitură UE + criză guvern,5,196,122,40.2,14.096098751072937,53,5.209183673469388,6.6,8,0.6224489795918368,98.0,0.5051020408163265
2026-04-25_am-semnat-asear-demisiile-ministrilor-social-democrati-si-pr,2026-04-25,facebook-post,2026Q2 cotitură UE + criză guvern,3,61,51,20.666666666666668,16.258331197676263,15,5.737704918032787,5.666666666666667,7,0.8360655737704918,104.18800000000005,0.3770491803278688
2026-04-28_astazi-la-dubrovnik-in-marja-summitului-initiativei-celor-tr,2026-04-28,facebook-post,2026Q2 cotitură UE + criză guvern,6,153,102,26.0,9.695359714832659,36,6.352941176470588,6.333333333333333,10,0.6666666666666666,97.19865226986127,0.4117647058823529
2026-04-28_in-marja-summitului-initiativei-celor-trei-mari-de-la-dubrov,2026-04-28,facebook-post,2026Q2 cotitură UE + criză guvern,4,84,64,21.5,8.582928793055823,28,6.095238095238095,4.75,6,0.7619047619047619,98.78399999999999,0.42857142857142855
2026-04-28_live-declaratii-de-presa-sustinute-in-marja-summitului-initi,2026-04-28,facebook-post,2026Q2 cotitură UE + criză guvern,1,17,16,18.0,0.0,18,5.705882352941177,7.0,7,0.9411764705882353,0.0,0.29411764705882354
2026-04-28_romania-a-participat-activ-si-cu-succes-la-efortul-transatla,2026-04-28,facebook-post,2026Q2 cotitură UE + criză guvern,5,129,86,26.0,6.123724356957945,31,6.224806201550388,6.4,9,0.6666666666666666,81.79647435897436,0.3643410852713178
2026-04-29_am-participat-astazi-la-sesiunea-speciala-a-forumului-de-afa,2026-04-29,facebook-post,2026Q2 cotitură UE + criză guvern,3,94,69,31.666666666666668,17.7857620959388,24,5.414893617021277,6.0,9,0.7340425531914894,85.70178348623854,0.5
2026-04-29_live-declaratiile-de-presa-sustinute-dupa-participarea-la-fo,2026-04-29,facebook-post,2026Q2 cotitură UE + criză guvern,1,21,18,22.0,0.0,22,5.619047619047619,7.0,7,0.8571428571428571,0.0,0.38095238095238093
2026-05-03_felicitari-elevilor-romani-din-lotul-national-de-robotica-ca,2026-05-03,facebook-post,2026Q2 cotitură UE + criză guvern,5,133,78,27.4,12.621410380777577,34,5.2180451127819545,4.4,6,0.5864661654135338,63.77459016393442,0.40601503759398494
2026-05-03_in-drum-spre-armenia-unde-voi-participa-alaturi-de-doamna-pr,2026-05-03,facebook-post,2026Q2 cotitură UE + criză guvern,4,91,73,23.0,6.27162924074226,25,6.153846153846154,6.25,8,0.8021978021978022,128.8155555555556,0.34065934065934067
2026-05-04_am-avut-placerea-de-a-ma-intalni-cu-principele-albert-al-ii,2026-05-04,facebook-post,2026Q2 cotitură UE + criză guvern,3,64,50,21.333333333333332,7.094598884597588,20,5.03125,6.0,7,0.78125,59.257760210803696,0.484375
2026-05-04_am-organizat-astazi-in-marja-reuniunii-comunitatii-politice,2026-05-04,facebook-post,2026Q2 cotitură UE + criză guvern,4,100,79,25.0,8.86942313043338,30,6.15,5.25,7,0.79,133.33333333333337,0.38
2026-05-04_live-declaratii-de-presa-dupa-participarea-la-reuniunea-comu,2026-05-04,facebook-post,2026Q2 cotitură UE + criză guvern,1,17,15,17.0,0.0,17,6.0,6.0,6,0.8823529411764706,0.0,0.29411764705882354
2026-05-04_multumesc-prietenilor-europeni-pentru-participarea-la-discut,2026-05-04,facebook-post,2026Q2 cotitură UE + criză guvern,4,73,62,18.25,6.2915286960589585,23,6.972602739726027,4.75,7,0.8493150684931506,135.6472727272727,0.3972602739726027
2026-05-05_live-declaratii-de-presa-sustinute-la-palatul-cotroceni,2026-05-05,facebook-post,2026Q2 cotitură UE + criză guvern,1,9,9,9.0,0.0,9,5.444444444444445,4.0,4,1.0,0.0,0.2222222222222222
2026-05-12_abordarea-strategica-a-romaniei-in-ceea-ce-priveste-politica,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,8,180,98,22.75,9.315885051121782,35,5.238888888888889,4.5,6,0.5444444444444444,59.039692701664535,0.42777777777777776
2026-05-12_am-avut-o-discutie-substantiala-cu-presedintele-poloniei-kar,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,6,146,91,24.333333333333332,4.131182235954578,25,5.582191780821918,5.666666666666667,7,0.6232876712328768,71.56221689698813,0.4452054794520548
2026-05-12_intalnire-de-lucru-alaturi-de-secretarul-general-al-nato-mar,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,5,120,89,24.2,11.945710527214361,34,6.191666666666666,5.4,9,0.7416666666666667,130.06451612903228,0.3333333333333333
2026-05-12_live-declaratii-de-presa-comune-cu-presedintele-republicii-p,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,1,12,12,12.0,0.0,12,5.916666666666667,3.0,3,1.0,0.0,0.16666666666666666
2026-05-12_live-declaratii-de-presa-sustinute-dupa-participarea-la-conf,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,1,17,17,17.0,0.0,17,6.117647058823529,6.0,6,1.0,0.0,0.17647058823529413
2026-05-12_live-participare-la-conferinta-internationala-black-sea-and,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,1,12,12,12.0,0.0,12,6.083333333333333,4.0,4,1.0,0.0,0.08333333333333333
2026-05-12_live-primirea-presedintelui-republicii-polone-karol-nawrocki,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,1,11,11,11.0,0.0,11,6.636363636363637,4.0,4,1.0,0.0,0.09090909090909091
2026-05-12_live-primirea-secretarului-general-nato-mark-rutte-la-palatu,2026-05-12,facebook-post,2026Q2 cotitură UE + criză guvern,1,11,11,11.0,0.0,11,5.7272727272727275,3.0,3,1.0,0.0,0.09090909090909091
2026-05-13_am-avut-astazi-o-intrevedere-excelenta-cu-presedintele-curti,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,3,68,47,22.666666666666668,7.023769168568493,22,6.352941176470588,5.666666666666667,7,0.6911764705882353,40.72034317769345,0.3382352941176471
2026-05-13_b9summit-romania-polonia-ucraina-b92026,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,1,5,5,5.0,0.0,5,7.0,2.0,2,1.0,0.0,0.0
2026-05-13_le-am-urat-bun-venit-la-bucuresti-liderilor-statelor-membre,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,10,215,126,21.6,16.4668016188802,37,5.809302325581395,4.6,11,0.586046511627907,77.22142269736841,0.4511627906976744
2026-05-13_live-declaratii-de-presa-comune-ale-presedintelui-romaniei-n,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,2,34,29,17.5,10.606601717798213,10,5.852941176470588,4.0,4,0.8529411764705882,0.0,0.2647058823529412
2026-05-13_live-primirea-presedintelui-ucrainei-la-palatul-cotroceni-si,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,1,13,12,14.0,0.0,14,6.538461538461538,3.0,3,0.9230769230769231,0.0,0.23076923076923078
2026-05-13_o-participare-ampla-astazi-la-bucuresti-a-statelor-din-forma,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,10,252,146,25.3,16.26892060887193,33,6.0,5.6,12,0.5793650793650794,94.12979049565662,0.4642857142857143
2026-05-13_presedintele-volodimir-zelenski-a-fost-invitatul-special-al,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,6,131,88,22.0,7.4565407529228995,27,6.091603053435114,5.166666666666667,8,0.6717557251908397,93.21718189964157,0.3893129770992366
2026-05-13_summitul-b9-la-palatul-cotroceni-impreuna-suntem-mai-puterni,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,3,10,10,3.3333333333333335,2.0816659994661326,4,6.0,1.6666666666666667,2,1.0,0.0,0.2
2026-05-13_unitatea-forta-si-coerenta-trebuie-sa-ne-ghideze-in-consolid,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,2,21,21,10.5,2.1213203435596424,9,6.714285714285714,4.0,4,1.0,0.0,0.38095238095238093
2026-05-13_zi-foarte-importanta-astazi-la-palatul-cotroceni-unde-are-lo,2026-05-13,facebook-post,2026Q2 cotitură UE + criză guvern,2,70,55,35.5,45.96194077712559,3,5.828571428571428,5.5,9,0.7857142857142857,91.46666666666667,0.35714285714285715
2026-05-14_la-summitul-b9-am-reconfirmat-un-lucru-esential-securitatea,2026-05-14,facebook-post,2026Q2 cotitură UE + criză guvern,3,42,38,14.0,10.583005244258363,18,5.904761904761905,4.0,6,0.9047619047619048,0.0,0.3333333333333333
2026-05-15_investitiile-in-tot-ce-tine-de-apararea-cetatenilor-nostri-a,2026-05-15,facebook-post,2026Q2 cotitură UE + criză guvern,7,186,119,27.0,11.343133018115703,36,5.435483870967742,5.571428571428571,9,0.6397849462365591,79.37285843101894,0.44623655913978494
2026-05-15_live-declaratii-de-presa-sustinute-de-presedintele-romaniei,2026-05-15,facebook-post,2026Q2 cotitură UE + criză guvern,2,24,22,12.5,2.1213203435596424,11,5.958333333333333,4.5,5,0.9166666666666666,0.0,0.25
2026-05-21_t,2026-05-21,facebook-post,2026Q2 cotitură UE + criză guvern,5,133,91,26.8,8.497058314499201,31,5.593984962406015,6.0,8,0.6842105263157895,93.65363585568328,0.46616541353383456
